symbol,locus_overlap,gene_coordinates,start,end,length,effective_length,logFC,pvalue,gen.fdr
AT1G34010,-,Chr1:12359536-12361189,12359536,12361189,1654,995,0.316693383498322,0.0467387990152064,0.118317893056498
AT1G34020,-,Chr1:12366854-12369178,12366854,12369178,2325,1463,-0.00287269777093337,0.987072127246006,0.993857682657872
AT1G34030,-,Chr1:12370065-12371553,12370065,12371553,1489,767,0.139640074505924,0.174769780795124,0.314987045452738
AT1G34040,-,Chr1:12374433-12376179,12374433,12376179,1747,1374,-0.555706982940979,0.104491360326144,0.216223204263304
AT1G34065,-,Chr1:12398435-12401036,12398435,12401036,2602,1320,-0.880205108224197,0.00528119016250279,0.0210996234062915
AT1G34110,-,Chr1:12417176-12421523,12417176,12421523,4348,3651,-0.289075295562784,0.0625766102668268,0.147828830920665
AT1G34120,-,Chr1:12426778-12429710,12426778,12429710,2933,2010,0.0193447393134238,0.934168490427214,0.964232169823157
AT1G34130,-,Chr1:12429890-12433187,12429890,12433187,3298,2520,0.0264426923364802,0.849635958793005,0.913763761404235
AT1G34150,-,Chr1:12435954-12439499,12435954,12439499,3546,1735,0.193306477078624,0.0940503731029626,0.200294360554667
AT1G34190,-,Chr1:12451451-12454142,12451451,12454142,2692,2180,-0.0350060234464455,0.756658139892086,0.850347711227233
AT1G34200,-,Chr1:12455708-12457412,12455708,12457412,1705,1621,0.182676336521023,0.332265579387096,0.495326532935334
AT1G34210,AT1G34220,Chr1:12458670-12462905,12458670,12462905,4236,2448,0.0502342511148195,0.723533803573665,0.827756957079394
AT1G34220,AT1G34210,Chr1:12462849-12466089,12462849,12466089,3241,2381,-0.232473500600109,0.0780012236513268,0.174022531974577
AT1G34245,-,Chr1:12472868-12473754,12472868,12473754,887,608,-0.62896828766285,0.212755493291287,0.362273837443099
AT1G34260,-,Chr1:12485967-12492169,12485967,12492169,6203,4741,0.434882296796921,0.0185933054088264,0.05768683775208
AT1G34270,-,Chr1:12492411-12494544,12492411,12494544,2134,1624,-0.156105054245547,0.562925597631072,0.704548907210976
AT1G34300,-,Chr1:12503406-12506048,12503406,12506048,2643,2643,0.200733678506155,0.0975563164614701,0.205732550483033
AT1G34315,-,Chr1:12514106-12516521,12514106,12516521,2416,819,-0.409188718816217,0.102622191704734,0.213307489586427
AT1G34320,-,Chr1:12520179-12524370,12520179,12524370,4192,2718,-0.125774202514714,0.26907277246647,0.427880451459008
AT1G34340,-,Chr1:12530827-12534162,12530827,12534162,3336,1833,-0.355070464698132,0.101877178826615,0.212382077458971
AT1G34350,-,Chr1:12534426-12536095,12534426,12536095,1670,894,-0.113240798605521,0.687875540915807,0.802818491431188
AT1G34360,-,Chr1:12542863-12546172,12542863,12546172,3310,1833,-0.336471812907985,0.107114558337239,0.220281168914594
AT1G34370,AT1G34380,Chr1:12550446-12552699,12550446,12552699,2254,1886,0.267666594902203,0.0089914271187496,0.0323044405231282
AT1G34418,-,Chr1:12582122-12582721,12582122,12582721,600,516,0.0636090773587409,0.622443447339177,0.752049634318648
AT1G34430,-,Chr1:12587752-12590192,12587752,12590192,2441,1781,0.514726439247644,8.15713611021879e-07,1.07877971612645e-05
AT1G34470,-,Chr1:12604300-12607033,12604300,12607033,2734,1656,-0.139160233461177,0.430767306642791,0.592376667049034
AT1G34510,-,Chr1:12615733-12617032,12615733,12617032,1300,1208,1.25664515182446,0.0108336861125066,0.037556778523356
AT1G34550,-,Chr1:12646696-12652646,12646696,12652646,5951,2600,-0.15664305074335,0.267972514297837,0.426741968661959
AT1G34570,-,Chr1:12654940-12656486,12654940,12656486,1547,1026,-0.206583999222405,0.287204617505392,0.447274512011274
AT1G34630,AT1G34640,Chr1:12685200-12687641,12685200,12687641,2442,1839,0.318804865804454,0.00485507708490805,0.0197712777674569
AT1G34640,AT1G34630,Chr1:12687552-12688543,12687552,12688543,992,603,0.274828077990869,0.341723549959062,0.504844340092501
AT1G34670,-,Chr1:12709128-12710423,12709128,12710423,1296,1098,-0.810222925117382,0.00895466849720731,0.0322118816019066
AT1G34750,-,Chr1:12736092-12738196,12736092,12738196,2105,1515,-0.0859043573159205,0.6967055009108,0.809231818927321
AT1G34760,-,Chr1:12743821-12745648,12743821,12745648,1828,1054,0.194493105527045,0.1693541590756,0.30768616356879
AT1G34770,AT1G34780,Chr1:12746486-12748614,12746486,12748614,2129,948,-0.444375605166601,0.173202470300806,0.312811185348758
AT1G34780,AT1G34770,Chr1:12748571-12750383,12748571,12750383,1813,1456,0.348903704370668,0.00352740276055175,0.0152703524432161
AT1G34844,-,Chr1:12751268-12752617,12751268,12752617,1350,1246,-0.632332866789424,0.07196354421232,0.164349175295704
AT1G35140,-,Chr1:12851997-12853128,12851997,12853128,1132,1132,2.37770410520019,5.05773384775036e-27,7.66333880241899e-25
AT1G35160,-,Chr1:12867126-12868890,12867126,12868890,1765,1402,0.248500910728112,0.0378141852198883,0.100991052944045
AT1G35180,-,Chr1:12877107-12878719,12877107,12878719,1613,894,0.0847114252572121,0.794961253731252,0.876717010452437
AT1G35190,-,Chr1:12890423-12892874,12890423,12892874,2452,1353,0.0102634658928423,0.941955615106857,0.968682726053542
AT1G35220,-,Chr1:12908914-12914802,12908914,12914802,5889,3533,-0.15915990937732,0.219667928001264,0.370451900598081
AT1G35230,-,Chr1:12917149-12917763,12917149,12917763,615,615,1.586781719882,0.00698910182087298,0.0264913637273374
AT1G35250,-,Chr1:12932941-12934479,12932941,12934479,1539,686,-0.555317572640995,0.0942676189841622,0.2006840687095
AT1G35260,-,Chr1:12936849-12937787,12936849,12937787,939,767,-0.737143615447117,0.00344372299565196,0.0150004647761038
AT1G35310,-,Chr1:12956159-12957090,12956159,12957090,932,791,1.47383952808423,0.000510638914875877,0.00304443336765889
AT1G35320,-,Chr1:12959057-12962853,12959057,12962853,3797,1348,-0.43399971822298,0.0168432461909042,0.0533696562086033
AT1G35330,-,Chr1:12965046-12966113,12965046,12966113,1068,984,0.181733182322678,0.570266130210608,0.709743485666453
AT1G35340,-,Chr1:12977668-12979910,12977668,12979910,2243,1278,0.319405468798173,0.0047427110537281,0.0193990899418955
AT1G35350,-,Chr1:12981251-12984583,12981251,12984583,3333,2256,1.3741686422985,4.11996885856969e-11,1.19295836339738e-09
AT1G35420,-,Chr1:13026238-13027684,13026238,13027684,1447,1251,0.143501505009527,0.183259999426877,0.325548590047179
AT1G35430,-,Chr1:13030553-13031152,13030553,13031152,600,600,0.49429154042316,0.00747531216305426,0.0280262831628151
AT1G35460,-,Chr1:13039916-13042102,13039916,13042102,2187,1151,0.0246318943082972,0.888961042193338,0.93649827228438
AT1G35470,-,Chr1:13051410-13055014,13051410,13055014,3605,1722,-0.00313916910962976,0.98443624397539,0.992910101234446
AT1G35510,-,Chr1:13071165-13074949,13071165,13074949,3785,2302,0.0993839020416082,0.402195952475458,0.565112803638072
AT1G35513,-,Chr1:13076845-13077489,13076845,13077489,645,352,-1.17304351782843,0.0312093159145051,0.0866563880747775
AT1G35515,AT1G35516,Chr1:13077926-13080265,13077926,13080265,2340,639,0.50497401842316,0.0767287250743488,0.171972465557674
AT1G35516,AT1G35515,Chr1:13078618-13079773,13078618,13079773,1156,781,0.012459030483984,0.906119008308446,0.94737477173595
AT1G35560,-,Chr1:13115826-13117235,13115826,13117235,1410,1410,0.65781505996609,6.31677825335692e-06,6.76149175280154e-05
AT1G35580,-,Chr1:13122204-13125264,13122204,13125264,3061,2410,0.332918980217274,0.00231847850580823,0.0108578678971717
AT1G35620,AT1G35625,Chr1:13156368-13158467,13156368,13158467,2100,1646,0.269640247166136,0.0192282200742964,0.0591140801164655
AT1G35625,AT1G35620,Chr1:13158466-13160245,13158466,13160245,1780,974,-0.19128329377654,0.639828064658161,0.765685168137253
AT1G35660,-,Chr1:13192743-13197976,13192743,13197976,5234,4447,-0.0626803047912505,0.715640654893497,0.822098049046281
AT1G35670,-,Chr1:13205381-13208252,13205381,13208252,2872,1757,0.644845784011694,5.9225366726056e-05,0.000476623189366832
AT1G35680,-,Chr1:13208736-13210418,13208736,13210418,1683,876,0.572888681241914,1.57596640180874e-08,2.89740433872285e-07
AT1G35720,-,Chr1:13225197-13227195,13225197,13227195,1999,1317,-0.241472242228026,0.188299919963334,0.332085028424199
AT1G35780,-,Chr1:13277274-13280289,13277274,13280289,3016,1541,-0.6617923613136,6.35314499279449e-05,0.000507097531304977
AT1G36050,-,Chr1:13450204-13453683,13450204,13453683,3480,1947,0.504137930958057,1.66827994655804e-05,0.000158068400758513
AT1G36060,-,Chr1:13454496-13456331,13454496,13456331,1836,1836,1.04575216825602,7.20785646061282e-18,5.12895891302554e-16
AT1G36070,-,Chr1:13466911-13470936,13466911,13470936,4026,1945,-0.0175020423835958,0.891086000954932,0.937651303747915
AT1G36160,-,Chr1:13533411-13544009,13533411,13544009,10599,7208,-0.116913321171707,0.291406801484061,0.45197369774831
AT1G36280,-,Chr1:13640508-13643126,13640508,13643126,2619,1894,-0.196838346046283,0.393236477176448,0.556169978502715
AT1G36310,-,Chr1:13669441-13671156,13669441,13671156,1716,1640,-0.192105135700344,0.199607563366299,0.346122980833275
AT1G36320,-,Chr1:13671814-13674098,13671814,13674098,2285,1466,0.30007986112951,0.00383236081980623,0.016344958449142
AT1G36370,-,Chr1:13696042-13698639,13696042,13698639,2598,2058,-0.225153695551932,0.150435346232035,0.282846774216329
AT1G36380,AT1G36390,Chr1:13700814-13701632,13700814,13701632,819,644,0.039992844192707,0.865594868364184,0.923777728239049
AT1G36390,AT1G36380,Chr1:13701401-13703572,13701401,13703572,2172,1234,0.29727844549284,0.0688824116906624,0.159027619581647
AT1G36622,-,Chr1:13836131-13836954,13836131,13836954,824,540,4.67386348816647,3.93765144745397e-08,6.68032450197402e-07
AT1G36640,-,Chr1:13853171-13853687,13853171,13853687,517,337,0.0503556825685841,0.952478701962278,0.974290381054156
AT1G36730,AT1G36732,Chr1:13898210-13900831,13898210,13900831,2622,2286,-0.108061346048708,0.290892981155934,0.451511537178692
AT1G36732,AT1G36730,Chr1:13898210-13900831,13898210,13900831,2622,2286,-0.108061346048708,0.290892981155934,0.451511537178692
AT1G36940,-,Chr1:14003866-14005502,14003866,14005502,1637,1229,-0.746305680293207,0.0207962996699316,0.0628109035199354
AT1G36980,-,Chr1:14025028-14026941,14025028,14026941,1914,678,0.422921451087554,8.90491396723283e-05,0.000678719721977815
AT1G36990,AT1G36992,Chr1:14027292-14030500,14027292,14030500,3209,2837,-0.00428547931183907,0.973558978254229,0.986524796874969
AT1G36992,AT1G36990,Chr1:14029923-14030768,14029923,14030768,846,742,0.173255005384407,0.503833030938573,0.657756024049347
AT1G37130,-,Chr1:14158527-14161938,14158527,14161938,3412,3130,0.579951184385994,1.04218302891912e-07,1.63268119952126e-06
AT1G41830,-,Chr1:15603617-15607966,15603617,15607966,4350,2068,-0.514638904489165,0.000264916072074132,0.00174257667768523
AT1G41880,-,Chr1:15651027-15652542,15651027,15652542,1516,729,0.06817409112155,0.535133729363736,0.68269655420607
AT1G42430,-,Chr1:15891371-15894444,15891371,15894444,3074,1544,0.133128894935358,0.369622611456128,0.533154453750751
AT1G42440,-,Chr1:15895285-15900055,15895285,15900055,4771,2741,-0.0409252610532996,0.722080169338355,0.826527760170402
AT1G42470,-,Chr1:15926987-15935208,15926987,15935208,8222,3899,-0.218053481047109,0.130575954228185,0.254745584583703
AT1G42480,-,Chr1:15936207-15938863,15936207,15938863,2657,1105,0.243291293985963,0.184292668625351,0.326788533470457
AT1G42540,-,Chr1:15973054-15976703,15973054,15976703,3650,3051,0.367622157510884,0.0103802792073935,0.0363289102646652
AT1G42550,-,Chr1:15977014-15979952,15977014,15979952,2939,2867,0.181764783594794,0.0794268989179282,0.176486368569091
AT1G42560,-,Chr1:15980135-15983328,15980135,15983328,3194,1457,2.52845170028547,2.45756549848913e-09,5.33261372857346e-08
AT1G42960,-,Chr1:16125782-16127288,16125782,16127288,1507,796,0.526076437005965,1.5214418469819e-06,1.91553452024025e-05
AT1G42970,-,Chr1:16127381-16129843,16127381,16129843,2463,1774,0.215479279555895,0.0516143225325726,0.127896987569786
AT1G42990,-,Chr1:16135852-16137463,16135852,16137463,1612,1102,0.37755955253627,0.0114057191549581,0.0391384068464553
AT1G43130,-,Chr1:16228208-16231233,16228208,16231233,3026,1314,0.331503177909472,0.00376765399826311,0.016105350414815
AT1G43160,-,Chr1:16263813-16264818,16263813,16264818,1006,910,3.06153000652786,9.26903392961988e-16,5.15546013756326e-14
AT1G43170,-,Chr1:16266641-16268870,16266641,16268870,2230,1579,-0.121055325522004,0.218421688152559,0.369203653680456
AT1G43190,-,Chr1:16275108-16278624,16275108,16278624,3517,1801,-0.117079290202392,0.289331045107153,0.449825957435057
AT1G43245,-,Chr1:16308882-16310930,16308882,16310930,2049,1824,0.508835980264507,0.00466559772230325,0.0191729122205288
AT1G43560,-,Chr1:16398099-16399878,16398099,16399878,1780,814,0.793480062878966,2.37673137914661e-10,6.10722671343288e-09
AT1G43580,-,Chr1:16410532-16412728,16410532,16412728,2197,1523,0.228180318680669,0.0706484732423882,0.162146456739125
AT1G43620,-,Chr1:16425412-16430200,16425412,16430200,4789,2516,-0.811182885936893,0.000826440916783866,0.00454917806244699
AT1G43650,-,Chr1:16443685-16446886,16443685,16446886,3202,1446,-0.23948285947175,0.392648543677501,0.555686538356939
AT1G43670,-,Chr1:16468044-16470500,16468044,16470500,2457,1319,-0.0384600796630269,0.730139660203807,0.832165020493819
AT1G43690,-,Chr1:16478247-16482837,16478247,16482837,4591,2320,-0.0608289027870135,0.625403325880522,0.754536577133172
AT1G43700,-,Chr1:16484231-16486241,16484231,16486241,2011,1371,0.0967625630215105,0.365595139491405,0.528864211662629
AT1G43710,-,Chr1:16486320-16488384,16486320,16488384,2065,1749,0.261910683980172,0.0219872651826198,0.0656889635984574
AT1G43790,-,Chr1:16575895-16576417,16575895,16576417,523,523,-0.322695861501913,0.308133712801424,0.470287420268386
AT1G43850,-,Chr1:16617129-16622049,16617129,16622049,4921,3711,-0.183472317412576,0.099130050204578,0.20821101367061
AT1G43860,-,Chr1:16622068-16624469,16622068,16624469,2402,1373,-0.0317727470087964,0.875591599085771,0.929311470140791
AT1G43890,AT1G43895,Chr1:16646732-16648648,16646732,16648648,1917,1089,0.0775151017945892,0.511507211983532,0.66360211238787
AT1G43900,AT1G43910,Chr1:16654030-16655928,16654030,16655928,1899,1249,0.138162057569219,0.297143677646821,0.458484529744581
AT1G43910,AT1G43900,Chr1:16655884-16657658,16655884,16657658,1775,1624,-0.0218636281674685,0.934451025891989,0.96435389766177
AT1G44000,-,Chr1:16708068-16709713,16708068,16709713,1646,1108,0.812295549633535,3.54900453804051e-14,1.60404856864899e-12
AT1G44100,-,Chr1:16764405-16767685,16764405,16767685,3281,2151,0.282697786369259,0.0847526136463156,0.185534596090486
AT1G44120,AT1G44125,Chr1:16780610-16787414,16780610,16787414,6805,6345,-0.502326599978026,0.005377463800156,0.0214220996717003
AT1G44125,AT1G44120,Chr1:16780606-16786764,16780606,16786764,6159,5159,-0.552523903072007,0.00353882777839417,0.0153122690874091
AT1G44160,AT1G44170,Chr1:16794829-16796450,16794829,16796450,1622,1451,-0.812598443161668,0.00115897305235157,0.00606614364744824
AT1G44170,AT1G44160,Chr1:16796400-16800321,16796400,16800321,3922,1973,-0.316386744562797,0.0917002073751975,0.19686366737834
AT1G44350,-,Chr1:16834210-16838286,16834210,16838286,4077,2019,1.02848336087174,3.66401091819148e-12,1.25778624801042e-10
AT1G44414,-,Chr1:16847781-16848086,16847781,16848086,306,306,-0.383722654287258,0.411137322171856,0.57373160575566
AT1G44446,-,Chr1:16848359-16851224,16848359,16851224,2866,2147,0.563935331740116,1.32200958567428e-07,2.03642773688091e-06
AT1G44575,-,Chr1:16871696-16873383,16871696,16873383,1688,1525,0.29169416734251,0.0110477111806142,0.0381707434068163
AT1G44608,-,Chr1:16875119-16876258,16875119,16876258,1140,661,0.380023538962131,0.351873382118911,0.514968462936105
AT1G44740,-,Chr1:16887404-16889155,16887404,16889155,1752,936,-1.52397853060267,0.00114423795296082,0.00600690748543591
AT1G44750,-,Chr1:16892639-16895465,16892639,16895465,2827,1993,-0.121316003774298,0.38144837211783,0.545334031913371
AT1G44760,-,Chr1:16896686-16898612,16896686,16898612,1927,1035,-0.634449757811305,9.61831008134367e-05,0.000725961080874161
AT1G44770,-,Chr1:16907539-16909495,16907539,16909495,1957,1197,0.0609468498460461,0.622394046483038,0.75204164450611
AT1G44780,AT1G44790,Chr1:16909708-16912270,16909708,16912270,2563,1647,-0.128114402008315,0.730114486480634,0.832165020493819
AT1G44790,AT1G44780,Chr1:16912154-16913664,16912154,16913664,1511,931,0.209948910136676,0.169933885602335,0.308430169383106
AT1G44800,-,Chr1:16914009-16916997,16914009,16916997,2989,1585,-1.49435100233536,2.40394830794197e-10,6.16814532268439e-09
AT1G44810,-,Chr1:16923543-16924821,16923543,16924821,1279,1279,-0.597583144509553,0.000233297792782388,0.00157019269666723
AT1G44820,-,Chr1:16926324-16928704,16926324,16928704,2381,1694,0.0806080100036832,0.549968132757774,0.69421666818462
AT1G44835,-,Chr1:16939797-16942524,16939797,16942524,2728,1226,-0.0952868346136738,0.62224438311718,0.751976339110727
AT1G44890,-,Chr1:16963144-16964966,16963144,16964966,1823,1123,-0.141013197061028,0.67312656660802,0.791839403969116
AT1G44910,AT1G44920,Chr1:16975604-16982965,16975604,16982965,7362,3242,-0.445031230021627,0.0119956101316339,0.0407463282763802
AT1G44920,AT1G44910,Chr1:16982904-16984419,16982904,16984419,1516,1113,0.263021048002095,0.0216289318811293,0.0648559929278216
AT1G44960,-,Chr1:16999538-17001729,16999538,17001729,2192,1106,0.0582382040074315,0.7882248722216,0.872023689442112
AT1G44970,-,Chr1:17002117-17003688,17002117,17003688,1572,1286,-1.53447476427829,3.74167503719119e-05,0.000317852491317895
AT1G45000,-,Chr1:17009141-17011886,17009141,17011886,2746,1558,0.0140851043036962,0.895719389092577,0.940676624204776
AT1G45010,-,Chr1:17013400-17015497,17013400,17015497,2098,903,-0.418547355050414,0.295847957734079,0.457008135012342
AT1G45015,-,Chr1:17021610-17022781,17021610,17022781,1172,690,-0.415766035841299,0.0677968508296701,0.156995711486467
AT1G45050,-,Chr1:17031281-17033198,17031281,17033198,1918,773,0.457773993701533,0.000559424891457574,0.00329174820631347
AT1G45110,-,Chr1:17052534-17054792,17052534,17054792,2259,1316,-0.136260461116907,0.725870123486287,0.82940406256631
AT1G45130,-,Chr1:17065252-17069262,17065252,17069262,4011,2546,-1.16518219673133,6.1819308947524e-13,2.36718120710606e-11
AT1G45145,-,Chr1:17074942-17076330,17074942,17076330,1389,753,0.541007080922389,0.197670644541556,0.343822202135206
AT1G45150,-,Chr1:17077448-17082503,17077448,17082503,5056,2272,-0.138050020642943,0.352832679064119,0.515836563569369
AT1G45160,-,Chr1:17083546-17090545,17083546,17090545,7000,3839,-0.248303680066565,0.0387269558387519,0.102943886240457
AT1G45163,AT1G45165,Chr1:17090677-17091464,17090677,17091464,788,788,0.230327475585513,0.208126717985553,0.356678279514716
AT1G45165,AT1G45163,Chr1:17090807-17091338,17090807,17091338,532,532,0.230327475585513,0.208126717985553,0.356678279514716
AT1G45170,-,Chr1:17095980-17098006,17095980,17098006,2027,991,0.212997823401554,0.213264721459351,0.362870188226626
AT1G45180,-,Chr1:17098491-17101896,17098491,17101896,3406,2430,0.068191166672234,0.755204381071787,0.849307735522045
AT1G45191,-,Chr1:17116044-17119174,17116044,17119174,3131,1688,-0.409389634008542,0.156040564329058,0.289820242908965
AT1G45201,-,Chr1:17123821-17128651,17123821,17128651,4831,1781,0.3872713115346,0.00407239236808939,0.0171563682314332
AT1G45207,-,Chr1:17130351-17133548,17130351,17133548,3198,2020,-0.648433243213601,0.00435866917060701,0.0181277731525293
AT1G45229,AT1G45234;AT1G45236;AT1G45238;AT1G45240,Chr1:17154921-17159397,17154921,17159397,4477,439,-0.381505235171057,0.206817949198515,0.35526116840433
AT1G45230,-,Chr1:17169537-17171472,17169537,17171472,1936,1092,0.639007196026983,3.3706400382258e-09,7.11192908905842e-08
AT1G45231,AT1G45243,Chr1:17147837-17151194,17147837,17151194,3358,1799,-0.229280883063586,0.478630733686601,0.636003158333386
AT1G45233,-,Chr1:17152934-17154843,17152934,17154843,1910,1562,-0.198520175440161,0.554728435364078,0.698367379124635
AT1G45234,AT1G45229,Chr1:17156607-17156678,17156607,17156678,72,72,-0.895239103376877,0.148840213490631,0.280778747698974
AT1G45248,-,Chr1:17162963-17164779,17162963,17164779,1817,925,-0.259822202828052,0.324421258132636,0.487932449042739
AT1G45249,-,Chr1:17165127-17167907,17165127,17167907,2781,1955,-0.565665101829609,0.000134836214092774,0.00097126282741582
AT1G45332,-,Chr1:17172322-17176821,17172322,17176821,4500,2588,-0.209143585646619,0.167547810634473,0.305459251671802
AT1G45474,AT1G45545,Chr1:17179302-17180806,17179302,17180806,1505,1019,0.716951350470229,9.66724993433808e-12,3.11764375864085e-10
AT1G45545,AT1G45474,Chr1:17180615-17182957,17180615,17182957,2343,2259,0.520457615069901,0.0045847025648542,0.0188846337660833
AT1G45688,-,Chr1:17191390-17193158,17191390,17193158,1769,1553,0.630610398243691,1.3381795339053e-09,3.03873946872347e-08
AT1G45976,-,Chr1:17199325-17200735,17199325,17200735,1411,1079,0.212785384826821,0.0616405455180617,0.146293565427625
AT1G46264,-,Chr1:17224842-17226280,17224842,17226280,1439,1206,-0.557556012093419,0.0761893396209618,0.171197114955002
AT1G46554,-,Chr1:17252952-17253903,17252952,17253903,952,952,-0.529409897462302,0.0194563475237218,0.0595653656291473
AT1G46768,-,Chr1:17265701-17266536,17265701,17266536,836,836,-0.296959250519403,0.178856319367463,0.320257586189316
AT1G47056,-,Chr1:17276103-17277659,17276103,17277659,1557,1557,0.180505451471584,0.156028946911286,0.289820242908965
AT1G47128,-,Chr1:17282825-17285670,17282825,17285670,2846,1764,0.394558654509113,0.000218759540552484,0.00148567143923897
AT1G47200,-,Chr1:17298031-17298817,17298031,17298817,787,787,-0.156542279726091,0.362353152920482,0.525775531720499
AT1G47210,-,Chr1:17300951-17302866,17300951,17302866,1916,1490,-0.29748961885546,0.147679984947316,0.279194305420363
AT1G47230,AT1G47240,Chr1:17306574-17308848,17306574,17308848,2275,1552,0.00671531289897533,0.970176091858008,0.984654539003955
AT1G47240,AT1G47230,Chr1:17308803-17311397,17308803,17311397,2595,1922,-0.273300772225257,0.112129825165035,0.228021960789154
AT1G47250,-,Chr1:17319177-17321074,17319177,17321074,1898,1051,-0.0320161854066586,0.828385560978371,0.899468994857345
AT1G47260,-,Chr1:17321173-17323484,17321173,17323484,2312,1185,-0.0677849032842522,0.524315706185295,0.674081841263458
AT1G47270,-,Chr1:17326556-17328728,17326556,17328728,2173,1678,-0.214540635695615,0.105447624256965,0.217554577290811
AT1G47278,-,Chr1:17330819-17331899,17330819,17331899,1081,582,0.310281292708979,0.0463649595977285,0.117625653852436
AT1G47290,-,Chr1:17335849-17339273,17335849,17339273,3425,1706,0.218199899343752,0.174306429142873,0.314377608888162
AT1G47310,-,Chr1:17342914-17344802,17342914,17344802,1889,1540,0.201861368289685,0.145139026133919,0.275690427248434
AT1G47330,AT1G47340,Chr1:17351050-17353875,17351050,17353875,2826,1819,-0.300636039828345,0.157011483571752,0.291162042124615
AT1G47340,AT1G47330,Chr1:17353847-17356533,17353847,17356533,2687,1695,-0.654402859991843,0.0087962717811013,0.0317721481349438
AT1G47380,-,Chr1:17372537-17376075,17372537,17376075,3539,2046,-0.13901767629049,0.450569438933597,0.611097187954079
AT1G47395,-,Chr1:17383034-17383408,17383034,17383408,375,375,-0.534086748216295,0.211315585142575,0.360590555773389
AT1G47400,-,Chr1:17385717-17386186,17385717,17386186,470,470,-0.566770131289172,0.221250009872367,0.372265955726279
AT1G47410,AT1G47420,Chr1:17394082-17395673,17394082,17395673,1592,914,0.0836855729452265,0.567425651027944,0.707564446082391
AT1G47420,AT1G47410,Chr1:17395518-17397255,17395518,17397255,1738,1109,0.129190158040116,0.212285479602508,0.361789527043751
AT1G47480,-,Chr1:17417579-17419432,17417579,17419432,1854,1125,0.112454147317668,0.676761498907759,0.79398886166576
AT1G47490,-,Chr1:17424669-17427475,17424669,17427475,2807,1837,0.0176408844853005,0.885865647591637,0.934852874336272
AT1G47500,-,Chr1:17432518-17435064,17432518,17435064,2547,1728,0.0768506659467784,0.537461694822031,0.684622898115091
AT1G47530,-,Chr1:17451680-17454421,17451680,17454421,2742,1810,0.507814595072123,3.03280019545649e-07,4.36564260731723e-06
AT1G47550,-,Chr1:17457122-17464386,17457122,17464386,7265,3206,-0.227534973612385,0.0498471448610149,0.124590237481872
AT1G47570,-,Chr1:17478655-17483502,17478655,17483502,4848,1958,-0.571349129083037,0.000775889886818391,0.00432510011123376
AT1G47580,-,Chr1:17485650-17486463,17485650,17486463,814,814,0.515204461400658,0.000985709220372516,0.00530297681581492
AT1G47640,-,Chr1:17518189-17520128,17518189,17520128,1940,1037,0.367969649134994,0.000818628625733047,0.00451891228828016
AT1G47655,-,Chr1:17525365-17526306,17525365,17526306,942,942,-0.663416747532815,0.00801965372871093,0.0296432037719923
AT1G47670,-,Chr1:17536667-17539538,17536667,17539538,2872,1779,-0.492796406638117,0.00275974681332297,0.0125207305087673
AT1G47710,-,Chr1:17558209-17560269,17558209,17560269,2061,1446,-0.036363053100662,0.80930354825399,0.886392121522324
AT1G47720,-,Chr1:17561355-17562883,17561355,17562883,1529,969,-0.118489863340509,0.664001834316805,0.785257451214652
AT1G47740,AT1G47750,Chr1:17566511-17569297,17566511,17569297,2787,1574,0.120080126349074,0.341210633126884,0.504383354738277
AT1G47750,AT1G47740,Chr1:17569256-17570159,17569256,17570159,904,904,0.279454538311147,0.169105134900002,0.307362135574191
AT1G47820,-,Chr1:17611963-17612548,17611963,17612548,586,563,0.168769959241461,0.480681510988814,0.637679332060065
AT1G47830,-,Chr1:17613098-17614926,17613098,17614926,1829,819,0.248559792832991,0.130474600224227,0.254689201859287
AT1G47870,-,Chr1:17634757-17637772,17634757,17637772,3016,1586,-0.27108259778811,0.242146159333178,0.396997687182104
AT1G47900,-,Chr1:17647144-17651425,17647144,17651425,4282,3391,-0.813526084130258,3.08495719404382e-05,0.000269355229222624
AT1G47960,-,Chr1:17681157-17683629,17681157,17683629,2473,1528,0.093937881201541,0.535028300491716,0.682611600569279
AT1G47970,-,Chr1:17687269-17688816,17687269,17688816,1548,924,-0.0272735946624977,0.806260182468875,0.884457954235555
AT1G48000,-,Chr1:17704179-17706460,17704179,17706460,2282,905,1.8168906930748,0.000161437048710382,0.00113542119573176
AT1G48030,-,Chr1:17717133-17719141,17717133,17719141,2009,1723,0.244033610180321,0.0151427879195734,0.049150441454187
AT1G48040,-,Chr1:17719740-17721841,17719740,17721841,2102,1619,0.0554166607498199,0.809842519437722,0.886726346616242
AT1G48050,-,Chr1:17723452-17727043,17723452,17727043,3592,2273,-0.0810606140979122,0.651423446344221,0.775020828561042
AT1G48090,-,Chr1:17732010-17758444,17732010,17758444,26435,12995,-0.0589838010140767,0.643531156486979,0.768713886146529
AT1G48100,AT1G48110,Chr1:17766874-17769951,17766874,17769951,3078,1801,-0.283925358891644,0.385731058028135,0.54891175418205
AT1G48110,AT1G48100,Chr1:17769938-17773493,17769938,17773493,3556,3008,0.0209886775501256,0.878640312965303,0.93114152189799
AT1G48130,-,Chr1:17780502-17781727,17780502,17781727,1226,986,-4.02900255655381,2.55101306991106e-56,1.60130734702703e-53
AT1G48140,-,Chr1:17782031-17784211,17782031,17784211,2181,700,0.446513454184965,0.0127875306755439,0.0429492908758571
