symbol,locus_overlap,gene_coordinates,start,end,length,effective_length,logFC,pvalue,gen.fdr
AT1G11350,-,Chr1:3817591-3820805,3817591,3820805,3215,2680,-0.195714994155557,0.8204060050601,0.999973661231753
AT1G11360,-,Chr1:3821443-3823088,3821443,3823088,1646,1424,-0.251529256532146,0.781134702030502,0.999973661231753
AT1G11380,-,Chr1:3832623-3834191,3832623,3834191,1569,1107,0.148896089174737,0.854506197769047,0.999973661231753
AT1G11390,-,Chr1:3834459-3837629,3834459,3837629,3171,2502,0.0312761705610542,0.971137732866796,0.999973661231753
AT1G11400,-,Chr1:3837821-3840207,3837821,3840207,2387,1148,-0.106332148996456,0.902013115943656,0.999973661231753
AT1G11410,-,Chr1:3841286-3844432,3841286,3844432,3147,2686,-0.26217923799826,0.773331175872808,0.999973661231753
AT1G11420,-,Chr1:3844581-3846872,3844581,3846872,2292,1815,-0.535988603068764,0.467311636218825,0.999973661231753
AT1G11430,-,Chr1:3847243-3849162,3847243,3849162,1920,953,0.652788314634556,0.498176136728629,0.999973661231753
AT1G11440,-,Chr1:3849360-3850662,3849360,3850662,1303,1303,-0.294341997655023,0.71721696744559,0.999973661231753
AT1G11450,-,Chr1:3853243-3855385,3853243,3855385,2143,1433,0.159691609083182,0.842163128246619,0.999973661231753
AT1G11460,-,Chr1:3857005-3859268,3857005,3859268,2264,1014,-0.942939974882942,0.375174079588274,0.999973661231753
AT1G11475,-,Chr1:3862399-3864030,3862399,3864030,1632,562,0.497094837728274,0.591492624377944,0.999973661231753
AT1G11480,-,Chr1:3864153-3866969,3864153,3866969,2817,2175,-0.419739412953577,0.650964172843858,0.999973661231753
AT1G11530,AT1G11540,Chr1:3874437-3875484,3874437,3875484,1048,611,0.961555509654258,0.268257250924052,0.999973661231753
AT1G11545,-,Chr1:3878550-3880361,3878550,3880361,1812,1132,-0.462279363267042,0.590927082565481,0.999973661231753
AT1G11580,-,Chr1:3888690-3890811,3888690,3890811,2122,1876,0.230585123777309,0.807182336892623,0.999973661231753
AT1G11592,-,Chr1:3895179-3896934,3895179,3896934,1756,1376,-0.186108424643441,0.818735948789538,0.999973661231753
AT1G11600,-,Chr1:3902012-3903782,3902012,3903782,1771,1771,-0.803873060269676,0.354823599356614,0.999973661231753
AT1G11630,-,Chr1:3912902-3914407,3912902,3914407,1506,1506,0.262405260595064,0.754478600231628,0.999973661231753
AT1G11650,-,Chr1:3914774-3918176,3914774,3918176,3403,1578,0.212732133441805,0.829472843550198,0.999973661231753
AT1G11660,-,Chr1:3920543-3924555,3920543,3924555,4013,2617,-0.0167765728052816,0.985172197587105,0.999973661231753
AT1G11670,-,Chr1:3928162-3931576,3928162,3931576,3415,1964,0.387334479514506,0.64945963822768,0.999973661231753
AT1G11680,-,Chr1:3938501-3940754,3938501,3940754,2254,1832,0.0381435951378367,0.968380305560057,0.999973661231753
AT1G11700,-,Chr1:3945737-3946613,3945737,3946613,877,877,0.477639115747789,0.598637821568789,0.999973661231753
AT1G11710,-,Chr1:3948714-3951359,3948714,3951359,2646,2646,0.0600564989997719,0.93967260611175,0.999973661231753
AT1G11720,-,Chr1:3951553-3957044,3951553,3957044,5492,3609,-0.0742666689427041,0.937621740555346,0.999973661231753
AT1G11735,-,Chr1:3961348-3961464,3961348,3961464,117,117,-0.94644347566401,0.212442507652668,0.999973661231753
AT1G11750,AT1G11755,Chr1:3967476-3969877,3967476,3969877,2402,1345,0.306896521308439,0.745915116127759,0.999973661231753
AT1G11755,AT1G11750,Chr1:3969681-3971840,3969681,3971840,2160,1331,0.278774024182595,0.740144136280621,0.999973661231753
AT1G11760,-,Chr1:3972032-3973286,3972032,3973286,1255,847,0.022022611514654,0.977257419195912,0.999973661231753
AT1G11780,AT1G11770,Chr1:3976839-3979195,3976839,3979195,2357,1831,0.335111692992175,0.687656957294883,0.999973661231753
AT1G11790,-,Chr1:3981248-3985215,3981248,3985215,3968,1746,0.484409572813275,0.598719498651759,0.999973661231753
AT1G11800,-,Chr1:3985225-3987290,3985225,3987290,2066,1648,0.280815480772125,0.73100129535134,0.999973661231753
AT1G11810,AT1G11820,Chr1:3989763-3991066,3989763,3991066,1304,1304,0.00209086920203897,0.997677544797929,0.999973661231753
AT1G11820,AT1G11810,Chr1:3991027-3993598,3991027,3993598,2572,1924,0.0876774736264545,0.92475178295763,0.999973661231753
AT1G11840,-,Chr1:3995169-3997907,3995169,3997907,2739,1685,0.0746644674340068,0.939710700370945,0.999973661231753
AT1G11850,-,Chr1:3999199-3999876,3999199,3999876,678,678,0.0390542372357321,0.963907330224445,0.999973661231753
AT1G11860,-,Chr1:4001113-4003442,4001113,4003442,2330,1841,0.456718152817404,0.650562536769417,0.999973661231753
AT1G11870,-,Chr1:4003846-4006739,4003846,4006739,2894,1777,-0.00703506504420741,0.993824099307642,0.999973661231753
AT1G11880,-,Chr1:4007705-4010433,4007705,4010433,2729,1780,-0.138626670842994,0.864082952067094,0.999973661231753
AT1G11890,AT1G11900,Chr1:4010779-4013125,4010779,4013125,2347,1094,0.165813926707166,0.853437394686049,0.999973661231753
AT1G11900,AT1G11890,Chr1:4013121-4014681,4013121,4014681,1561,1200,0.385549278305364,0.599201498022091,0.999973661231753
AT1G11905,-,Chr1:4014847-4016540,4014847,4016540,1694,1126,-0.139932236044594,0.862756489059049,0.999973661231753
AT1G11910,-,Chr1:4016784-4020983,4016784,4020983,4200,1970,0.0513741770114386,0.959284047837084,0.999973661231753
AT1G11930,-,Chr1:4028692-4030584,4028692,4030584,1893,1151,-0.213979119424087,0.815139188993543,0.999973661231753
AT1G11940,-,Chr1:4031574-4034078,4031574,4034078,2505,1478,-0.759700829226442,0.338212241153279,0.999973661231753
AT1G11950,-,Chr1:4034587-4038758,4034587,4038758,4172,2955,-0.682242341754302,0.381403320364116,0.999973661231753
AT1G11960,-,Chr1:4039711-4043880,4039711,4043880,4170,2660,-0.779358687713202,0.375922180606094,0.999973661231753
AT1G12000,-,Chr1:4049896-4053835,4049896,4053835,3940,2072,-0.172104689944737,0.85714408898496,0.999973661231753
AT1G12010,-,Chr1:4056207-4057933,4056207,4057933,1727,1293,-0.442873605226375,0.588634963833442,0.999973661231753
AT1G12020,-,Chr1:4062462-4063337,4062462,4063337,876,876,0.410490583606846,0.613193084844472,0.999973661231753
AT1G12030,-,Chr1:4064667-4066341,4064667,4066341,1675,994,-1.13673656711048,0.21318380374416,0.999973661231753
AT1G12050,-,Chr1:4072752-4076207,4072752,4076207,3456,1675,0.154954308001054,0.865345943235964,0.999973661231753
AT1G12060,-,Chr1:4076334-4076981,4076334,4076981,648,648,0.28408421600452,0.719108335569874,0.999973661231753
AT1G12080,-,Chr1:4084162-4085045,4084162,4085045,884,701,-0.603071321560289,0.512056271400819,0.999973661231753
AT1G12090,-,Chr1:4089847-4090725,4089847,4090725,879,879,0.101601529815333,0.919776483248797,0.999973661231753
AT1G12110,-,Chr1:4105233-4109545,4105233,4109545,4313,2136,0.347948956397631,0.711788144334767,0.999973661231753
AT1G12120,-,Chr1:4114771-4117594,4114771,4117594,2824,1955,-0.177223531123779,0.845055178938125,0.999973661231753
AT1G12140,AT1G12150,Chr1:4121369-4124595,4121369,4124595,3227,2146,0.0816855765166669,0.927920774224632,0.999973661231753
AT1G12160,-,Chr1:4126066-4128310,4126066,4128310,2245,1629,-0.500454296546486,0.507046142948692,0.999973661231753
AT1G12200,-,Chr1:4137533-4140028,4137533,4140028,2496,1685,-1.20491031246549,0.171417770786024,0.999973661231753
AT1G12210,-,Chr1:4140948-4143605,4140948,4143605,2658,2658,-0.87526858358194,0.263042989804432,0.999973661231753
AT1G12220,-,Chr1:4144572-4147911,4144572,4147911,3340,3039,-0.241239507199743,0.782101119176199,0.999973661231753
AT1G12230,-,Chr1:4147962-4151056,4147962,4151056,3095,1720,0.23274052230102,0.807875937835645,0.999973661231753
AT1G12240,-,Chr1:4153652-4157644,4153652,4157644,3993,2229,0.106258086178951,0.914069819750777,0.999973661231753
AT1G12244,-,Chr1:4157654-4159046,4157654,4159046,1393,983,0.277440352802881,0.729669019424698,0.999973661231753
AT1G12250,-,Chr1:4159265-4161455,4159265,4161455,2191,1051,0.599519470242839,0.5186109881923,0.999973661231753
AT1G12270,-,Chr1:4172075-4174775,4172075,4174775,2701,1949,-0.175116497969585,0.848286737666389,0.999973661231753
AT1G12280,-,Chr1:4174875-4177559,4174875,4177559,2685,2685,0.22008089791685,0.787074153460764,0.999973661231753
AT1G12294,AT1G12290,Chr1:4182132-4182299,4182132,4182299,168,168,-0.480803559396667,0.645476877633465,0.999973661231753
AT1G12310,-,Chr1:4187165-4188056,4187165,4188056,892,892,0.136498010617443,0.884092721186863,0.999973661231753
AT1G12320,-,Chr1:4189355-4190342,4189355,4190342,988,841,0.102295276073702,0.887659642614482,0.999973661231753
AT1G12330,-,Chr1:4194658-4196749,4194658,4196749,2092,1655,-0.293794363830446,0.736716096073086,0.999973661231753
AT1G12350,-,Chr1:4198413-4200802,4198413,4200802,2390,1279,0.163676065009044,0.847063118407422,0.999973661231753
AT1G12360,AT1G12370,Chr1:4200876-4206404,4200876,4206404,5529,2557,-0.499395662046666,0.586362621587089,0.999973661231753
AT1G12370,AT1G12360,Chr1:4206374-4208951,4206374,4208951,2578,1726,0.602336334797136,0.483920120001087,0.999973661231753
AT1G12380,-,Chr1:4214262-4217132,4214262,4217132,2871,2871,-0.398511125303461,0.619074738080546,0.999973661231753
AT1G12390,-,Chr1:4220100-4221774,4220100,4221774,1675,954,0.070898684903056,0.932302004819642,0.999973661231753
AT1G12400,-,Chr1:4221863-4222837,4221863,4222837,975,607,-0.0778589854740864,0.92437473199518,0.999973661231753
AT1G12410,-,Chr1:4223030-4225124,4223030,4225124,2095,1079,0.297287377843512,0.759196756535731,0.999973661231753
AT1G12420,-,Chr1:4226362-4229138,4226362,4229138,2777,1858,-0.172983562923499,0.831231842899425,0.999973661231753
AT1G12430,-,Chr1:4233873-4238764,4233873,4238764,4892,3224,-0.118841416945964,0.893810236006411,0.999973661231753
AT1G12440,-,Chr1:4241592-4243008,4241592,4243008,1417,1417,0.141504272125496,0.880865514796014,0.999973661231753
AT1G12450,-,Chr1:4244308-4245993,4244308,4245993,1686,1285,-0.223718216331948,0.769412002925033,0.999973661231753
AT1G12460,-,Chr1:4247249-4250630,4247249,4250630,3382,3289,0.136635393920375,0.877759153165684,0.999973661231753
AT1G12470,AT1G12480,Chr1:4251032-4257392,4251032,4257392,6361,3236,-0.213266462812225,0.818685336196649,0.999973661231753
AT1G12480,AT1G12470,Chr1:4257268-4259300,4257268,4259300,2033,1881,-0.0857869788601718,0.909779462040676,0.999973661231753
AT1G12500,-,Chr1:4263150-4265044,4263150,4265044,1895,1565,0.54428363650231,0.545790312430601,0.999973661231753
AT1G12520,-,Chr1:4267106-4268926,4267106,4268926,1821,1338,0.357310868170079,0.686174168654898,0.999973661231753
AT1G12530,-,Chr1:4268986-4270787,4268986,4270787,1802,734,0.614913083122439,0.445754857226148,0.999973661231753
AT1G12550,-,Chr1:4274594-4275981,4274594,4275981,1388,1177,-0.0457106654471741,0.952209674917979,0.999973661231753
AT1G12560,-,Chr1:4276519-4277899,4276519,4277899,1381,1033,3.57358660878817,4.20244731478772e-05,0.0688819318960206
AT1G12570,-,Chr1:4277993-4280862,4277993,4280862,2870,2027,-0.9525641828103,0.184044314706737,0.999973661231753
AT1G12580,-,Chr1:4282899-4285829,4282899,4285829,2931,1972,-0.130233339314367,0.886215434265662,0.999973661231753
AT1G12620,-,Chr1:4294594-4297084,4294594,4297084,2491,2407,0.190251696637285,0.820506778673027,0.999973661231753
AT1G12640,-,Chr1:4303312-4305798,4303312,4305798,2487,1795,-0.0281539473117862,0.974483759760168,0.999973661231753
AT1G12650,-,Chr1:4305933-4308005,4305933,4308005,2073,1299,-0.1807220491192,0.835068526401141,0.999973661231753
AT1G12680,-,Chr1:4319886-4322945,4319886,4322945,3060,1933,-0.161886967401688,0.853880713489884,0.999973661231753
AT1G12700,-,Chr1:4323556-4326333,4323556,4326333,2778,2480,-0.159815253440093,0.836194667326128,0.999973661231753
AT1G12710,-,Chr1:4326739-4328481,4326739,4328481,1743,1274,0.231027913475287,0.754288926728841,0.999973661231753
AT1G12730,-,Chr1:4334615-4337844,4334615,4337844,3230,1720,-0.0617689717456517,0.936039295412296,0.999973661231753
AT1G12740,-,Chr1:4342282-4344857,4342282,4344857,2576,1905,1.23662970686477,0.149780491112126,0.999973661231753
AT1G12750,-,Chr1:4344985-4348328,4344985,4348328,3344,1608,-0.282262401852492,0.745415558308881,0.999973661231753
AT1G12760,-,Chr1:4348498-4350867,4348498,4350867,2370,1812,0.163408715486071,0.861946812906238,0.999973661231753
AT1G12770,-,Chr1:4351064-4353685,4351064,4353685,2622,2069,0.185421489894038,0.83923294533217,0.999973661231753
AT1G12775,AT1G12780,Chr1:4353906-4355929,4353906,4355929,2024,2024,0.0139372897061274,0.985052909743649,0.999973661231753
AT1G12780,AT1G12775,Chr1:4355926-4358328,4355926,4358328,2403,1462,-0.146124764850729,0.877399719961882,0.999973661231753
AT1G12790,-,Chr1:4359151-4361272,4359151,4361272,2122,1172,-0.244168251993921,0.753013758209954,0.999973661231753
AT1G12800,-,Chr1:4361551-4365331,4361551,4365331,3781,2673,0.236435890069352,0.810704973937711,0.999973661231753
AT1G12810,AT1G12820,Chr1:4367256-4368822,4367256,4368822,1567,867,-0.0231162006396153,0.979431229032853,0.999973661231753
AT1G12820,AT1G12810,Chr1:4368760-4371293,4368760,4371293,2534,2229,0.0587114158193325,0.949355433918353,0.999973661231753
AT1G12830,-,Chr1:4374250-4375170,4374250,4375170,921,921,0.171798880195184,0.842394831567615,0.999973661231753
AT1G12840,-,Chr1:4375515-4378514,4375515,4378514,3000,1491,0.250172274814283,0.798352484200712,0.999973661231753
AT1G12845,-,Chr1:4378939-4379516,4378939,4379516,578,578,-0.894587609744028,0.215448171358937,0.999973661231753
AT1G12850,-,Chr1:4379707-4381612,4379707,4381612,1906,1568,-0.191070330537569,0.832237120893096,0.999973661231753
AT1G12860,-,Chr1:4384353-4386610,4384353,4386610,2258,1976,0.285253595761219,0.747275574945009,0.999973661231753
AT1G12880,-,Chr1:4389751-4391151,4389751,4391151,1401,1002,-0.0621285161685301,0.938841798022355,0.999973661231753
AT1G12900,-,Chr1:4392450-4394400,4392450,4394400,1951,1551,0.970443497464355,0.340548353394624,0.999973661231753
AT1G12910,-,Chr1:4394897-4396291,4394897,4396291,1395,1395,0.0533668891726946,0.952770430091979,0.999973661231753
AT1G12920,-,Chr1:4396348-4398193,4396348,4398193,1846,1656,0.0756880939322296,0.937507077376893,0.999973661231753
AT1G12930,-,Chr1:4398375-4405605,4398375,4405605,7231,3341,-0.121427114559568,0.892413526404036,0.999973661231753
AT1G12970,-,Chr1:4423640-4425789,4423640,4425789,2150,1639,-0.127303013991632,0.875372950195457,0.999973661231753
AT1G12990,-,Chr1:4433640-4436075,4433640,4436075,2436,2035,0.312155206310395,0.708139318934421,0.999973661231753
AT1G13000,-,Chr1:4436105-4439476,4436105,4439476,3372,1913,-0.185965052660767,0.824390513285576,0.999973661231753
AT1G13020,-,Chr1:4440544-4443684,4440544,4443684,3141,2197,0.00675612541630847,0.993977907933609,0.999973661231753
AT1G13030,-,Chr1:4444043-4447406,4444043,4447406,3364,2196,-0.253385060446337,0.760856193254858,0.999973661231753
AT1G13040,-,Chr1:4447647-4449200,4447647,4449200,1554,1554,-0.175789674565012,0.821751202730278,0.999973661231753
AT1G13050,-,Chr1:4450238-4451742,4450238,4451742,1505,1389,-0.631620203682189,0.433737333449588,0.999973661231753
AT1G13060,-,Chr1:4452212-4454876,4452212,4454876,2665,1280,0.0057148389343241,0.99526160358493,0.999973661231753
AT1G13080,-,Chr1:4459166-4460940,4459166,4460940,1775,1688,1.26995424916599,0.188059372962198,0.999973661231753
AT1G13090,-,Chr1:4461806-4463543,4461806,4463543,1738,1656,0.0181850073880704,0.984495926439082,0.999973661231753
AT1G13100,-,Chr1:4463924-4465538,4463924,4465538,1615,1532,0.310281358256972,0.716892708825424,0.999973661231753
AT1G13110,-,Chr1:4467220-4469033,4467220,4469033,1814,1743,0.826119428025984,0.380367290551555,0.999973661231753
AT1G13120,-,Chr1:4469181-4473213,4469181,4473213,4033,2427,-0.4095386103562,0.639123471044934,0.999973661231753
AT1G13145,-,Chr1:4480860-4481334,4480860,4481334,475,475,0.846704710894088,0.265272471115711,0.999973661231753
AT1G13160,AT1G13170,Chr1:4484584-4488577,4484584,4488577,3994,2654,0.0738216930861367,0.934605355508633,0.999973661231753
AT1G13170,AT1G13160,Chr1:4488533-4492587,4488533,4492587,4055,3116,-0.489827937386271,0.581194286509831,0.999973661231753
AT1G13180,-,Chr1:4495028-4498469,4495028,4498469,3442,1915,-0.632282437959592,0.436884809494202,0.999973661231753
AT1G13190,AT1G13195,Chr1:4498881-4501613,4498881,4501613,2733,2179,-0.0103961155493842,0.990925730811522,0.999973661231753
AT1G13195,AT1G13190,Chr1:4501581-4503591,4501581,4503591,2011,1602,-0.403982717562939,0.605685638704063,0.999973661231753
AT1G13210,-,Chr1:4508963-4513938,4508963,4513938,4976,4065,-0.562874427289184,0.518292548521487,0.999973661231753
AT1G13220,-,Chr1:4515606-4520284,4515606,4520284,4679,3845,-0.849897665110281,0.356706569024394,0.999973661231753
AT1G13245,-,Chr1:4525486-4526064,4525486,4526064,579,579,0.110646871521312,0.906056754472235,0.999973661231753
AT1G13250,-,Chr1:4528623-4530063,4528623,4530063,1441,1441,-0.293381866254347,0.732798793666589,0.999973661231753
AT1G13260,-,Chr1:4542168-4543742,4542168,4543742,1575,1575,-0.707144072034472,0.412311649226311,0.999973661231753
AT1G13270,-,Chr1:4544953-4547312,4544953,4547312,2360,1416,0.646401554596146,0.468650663630128,0.999973661231753
AT1G13280,-,Chr1:4547454-4548875,4547454,4548875,1422,1258,-0.337160106252989,0.710498951216679,0.999973661231753
AT1G13300,-,Chr1:4556892-4558708,4556892,4558708,1817,1237,-0.479877120550497,0.562513846807169,0.999973661231753
AT1G13320,-,Chr1:4563471-4567807,4563471,4567807,4337,2136,0.218260054632807,0.817635844484873,0.999973661231753
AT1G13330,AT1G13340,Chr1:4567935-4570598,4567935,4570598,2664,1020,-0.910582927655769,0.269910434516255,0.999973661231753
AT1G13340,AT1G13330,Chr1:4569448-4571118,4569448,4571118,1671,1479,-0.285138603509216,0.714373835012597,0.999973661231753
AT1G13350,-,Chr1:4572419-4576632,4572419,4576632,4214,2535,-0.207127983280895,0.820617505182277,0.999973661231753
AT1G13360,-,Chr1:4576873-4577967,4576873,4577967,1095,1095,0.575697559293504,0.542710621361066,0.999973661231753
AT1G13380,-,Chr1:4589071-4590423,4589071,4590423,1353,775,0.158475220939637,0.857354838586714,0.999973661231753
AT1G13390,-,Chr1:4592481-4594391,4592481,4594391,1911,1294,0.303703168851556,0.723715478733591,0.999973661231753
AT1G13420,-,Chr1:4604841-4606053,4604841,4606053,1213,1213,1.42859404272244,0.137144697881118,0.999973661231753
AT1G13430,-,Chr1:4606500-4607747,4606500,4607747,1248,1248,-2.4647846108148,0.00723525524767628,0.999973661231753
AT1G13440,-,Chr1:4608196-4610647,4608196,4610647,2452,1439,0.206700603255796,0.838736506828284,0.999973661231753
AT1G13448,AT1G13450,Chr1:4612243-4612929,4612243,4612929,687,592,-0.305158736928747,0.686411428635138,0.999973661231753
AT1G13450,AT1G13448,Chr1:4612731-4615353,4612731,4615353,2623,1965,-0.240295514291926,0.784782923976926,0.999973661231753
AT1G13460,-,Chr1:4615813-4618329,4615813,4618329,2517,1951,-0.0691818065475516,0.935276054602084,0.999973661231753
AT1G13520,-,Chr1:4631778-4633248,4631778,4633248,1471,1268,0.715824157429902,0.674167529063544,0.999973661231753
AT1G13560,-,Chr1:4638514-4642104,4638514,4642104,3591,1675,0.365884311610706,0.696837453092037,0.999973661231753
AT1G13570,-,Chr1:4642346-4644422,4642346,4644422,2077,1614,-0.387060743645645,0.644035468738501,0.999973661231753
AT1G13580,-,Chr1:4644521-4647007,4644521,4647007,2487,1672,0.0162667921122221,0.983593908971944,0.999973661231753
AT1G13590,-,Chr1:4647949-4648740,4647949,4648740,792,422,-0.478467908734384,0.593975376348157,0.999973661231753
AT1G13600,-,Chr1:4650787-4651469,4650787,4651469,683,683,-1.85032973798284,0.0942967503020372,0.999973661231753
AT1G13607,-,Chr1:4660778-4661218,4660778,4661218,441,339,-1.06818311275889,0.225053890923289,0.999973661231753
AT1G13608,-,Chr1:4661682-4662029,4661682,4662029,348,237,-1.16113182925185,0.178691393095664,0.999973661231753
AT1G13609,-,Chr1:4662721-4663219,4662721,4663219,499,444,-0.738100244093506,0.464913375539014,0.999973661231753
AT1G13630,-,Chr1:4669784-4672957,4669784,4672957,3174,2724,0.236715201590839,0.756125218679793,0.999973661231753
AT1G13640,-,Chr1:4677027-4679812,4677027,4679812,2786,2489,-0.229522509051844,0.805686448883892,0.999973661231753
AT1G13650,-,Chr1:4680432-4682196,4680432,4682196,1765,1293,3.17009448514346,0.00499560654563952,0.999973661231753
AT1G13670,-,Chr1:4688156-4688966,4688156,4688966,811,811,-0.084565596932671,0.907870797450701,0.999973661231753
AT1G13690,AT1G13700,Chr1:4693289-4694410,4693289,4694410,1122,856,0.187558188329384,0.823771105470344,0.999973661231753
AT1G13700,AT1G13690,Chr1:4694372-4696023,4694372,4696023,1652,1018,0.980286523411118,0.240147212212985,0.999973661231753
AT1G13710,-,Chr1:4702725-4704657,4702725,4704657,1933,1826,0.031991781443706,0.967900858164685,0.999973661231753
AT1G13730,-,Chr1:4709824-4712550,4709824,4712550,2727,1773,0.233053462947903,0.79389054058051,0.999973661231753
AT1G13740,AT1G13750,Chr1:4713674-4715407,4713674,4715407,1734,1591,-0.696419993133926,0.393597363493977,0.999973661231753
AT1G13750,AT1G13740,Chr1:4715394-4718235,4715394,4718235,2842,2082,-1.34637832155936,0.0816181376838915,0.999973661231753
AT1G13770,-,Chr1:4721695-4724510,4721695,4724510,2816,1619,0.00385330095909635,0.99638585254679,0.999973661231753
AT1G13780,-,Chr1:4724608-4726499,4724608,4726499,1892,1629,-0.142182981839661,0.850478309921111,0.999973661231753
AT1G13790,-,Chr1:4727438-4730425,4727438,4730425,2988,2407,-1.21226542536288,0.164143373976914,0.999973661231753
AT1G13810,-,Chr1:4734036-4735389,4734036,4735389,1354,1189,0.488322317982184,0.561988027778336,0.999973661231753
AT1G13820,-,Chr1:4735547-4737808,4735547,4737808,2262,1286,0.461847799035621,0.618016840486516,0.999973661231753
AT1G13830,-,Chr1:4739873-4741038,4739873,4741038,1166,832,0.480567193584736,0.580855525173095,0.999973661231753
AT1G13860,-,Chr1:4743205-4746956,4743205,4746956,3752,2923,-0.297113015633504,0.73623154211984,0.999973661231753
AT1G13870,-,Chr1:4747265-4748642,4747265,4748642,1378,1148,0.133338949642048,0.87360958645839,0.999973661231753
AT1G13880,-,Chr1:4748873-4751212,4748873,4751212,2340,1705,-0.0434379495387802,0.96049733979776,0.999973661231753
AT1G13900,-,Chr1:4753145-4755580,4753145,4755580,2436,2346,-0.0447946789248004,0.960027105923611,0.999973661231753
AT1G13910,-,Chr1:4755784-4757991,4755784,4757991,2208,1341,-0.137752634695225,0.862991251276222,0.999973661231753
AT1G13920,-,Chr1:4758188-4759754,4758188,4759754,1567,1038,-0.343281269413979,0.649344590737479,0.999973661231753
AT1G13930,-,Chr1:4761012-4762666,4761012,4762666,1655,833,0.942754206372867,0.350457129719491,0.999973661231753
AT1G13940,-,Chr1:4762703-4766749,4762703,4766749,4047,3374,-0.491456737992105,0.587271685290205,0.999973661231753
AT1G13950,-,Chr1:4773576-4774867,4773576,4774867,1292,731,-0.152909544361261,0.851807081489373,0.999973661231753
AT1G13960,-,Chr1:4776463-4779400,4776463,4779400,2938,2093,-0.166172433795249,0.849677831859728,0.999973661231753
AT1G13980,-,Chr1:4788463-4794654,4788463,4794654,6192,4931,-0.652884395477575,0.494677286152167,0.999973661231753
AT1G13990,-,Chr1:4794756-4796597,4794756,4796597,1842,1164,-0.0387068790269188,0.96708522804942,0.999973661231753
AT1G14000,AT1G14010,Chr1:4797358-4800283,4797358,4800283,2926,1805,-0.0682041475959595,0.941568892327381,0.999973661231753
AT1G14010,AT1G14000,Chr1:4800169-4801850,4800169,4801850,1682,915,0.196484443007372,0.824688515853645,0.999973661231753
AT1G14020,AT1G14030,Chr1:4802720-4805375,4802720,4805375,2656,1974,0.122244425857486,0.886920366362843,0.999973661231753
AT1G14030,AT1G14020,Chr1:4805306-4807517,4805306,4807517,2212,1713,-0.00361611304731609,0.996751598645355,0.999973661231753
AT1G14040,-,Chr1:4810488-4814543,4810488,4814543,4056,2442,-0.048714461606913,0.951554983062771,0.999973661231753
AT1G14060,-,Chr1:4817144-4818020,4817144,4818020,877,877,0.292988650561139,0.734951240846501,0.999973661231753
AT1G14070,-,Chr1:4818548-4820150,4818548,4820150,1603,1530,-0.236237283832167,0.768027234003644,0.999973661231753
AT1G14071,-,Chr1:4820405-4820499,4820405,4820499,95,95,-1.53716974669563,0.088168589659683,0.999973661231753
AT1G14080,-,Chr1:4822528-4824414,4822528,4824414,1887,1808,-0.701860653632257,0.407886810686671,0.999973661231753
AT1G14090,-,Chr1:4824433-4827436,4824433,4827436,3004,3004,-0.177026008339171,0.828515600033156,0.999973661231753
AT1G14120,-,Chr1:4833518-4835089,4833518,4835089,1572,1190,1.4009034697842,0.126406092768604,0.999973661231753
AT1G14130,-,Chr1:4835724-4837616,4835724,4837616,1893,1400,-0.0856832906794321,0.915437486495571,0.999973661231753
AT1G14140,-,Chr1:4837927-4839633,4837927,4839633,1707,1153,0.0759583787396394,0.926684046446963,0.999973661231753
AT1G14150,AT1G14160,Chr1:4839853-4840751,4839853,4840751,899,818,0.964204395029158,0.293082566854949,0.999973661231753
AT1G14160,AT1G14150,Chr1:4840697-4841848,4840697,4841848,1152,919,0.189664264400616,0.801237186414979,0.999973661231753
AT1G14170,-,Chr1:4843234-4845847,4843234,4845847,2614,1852,0.318134681024314,0.690372265113837,0.999973661231753
AT1G14180,-,Chr1:4847162-4849207,4847162,4849207,2046,1611,-0.435574773337986,0.569864307625312,0.999973661231753
AT1G14185,-,Chr1:4850274-4852096,4850274,4852096,1823,1733,-0.247617435484221,0.749850738289475,0.999973661231753
AT1G14190,-,Chr1:4852802-4854307,4852802,4854307,1506,1506,-0.505491487722302,0.473486129823344,0.999973661231753
AT1G14200,-,Chr1:4854384-4855200,4854384,4855200,817,817,0.0296002503677196,0.973634372297625,0.999973661231753
AT1G14205,AT1G14210,Chr1:4855533-4856930,4855533,4856930,1398,575,0.322374362735257,0.691326386272263,0.999973661231753
AT1G14210,AT1G14205,Chr1:4856778-4857964,4856778,4857964,1187,891,-0.182898709776949,0.832379396336555,0.999973661231753
AT1G14230,-,Chr1:4861266-4864094,4861266,4864094,2829,1846,-0.125133861080844,0.884347628305274,0.999973661231753
AT1G14240,-,Chr1:4864902-4868000,4864902,4868000,3099,1805,0.319118348276173,0.712219288227405,0.999973661231753
AT1G14250,-,Chr1:4868452-4871488,4868452,4871488,3037,1846,2.08531747456863,0.013282284634527,0.999973661231753
AT1G14270,AT1G14260,Chr1:4874875-4877248,4874875,4877248,2374,1713,0.268912436196768,0.769006115486602,0.999973661231753
AT1G14280,-,Chr1:4877627-4879149,4877627,4879149,1523,1523,-0.450225922412023,0.640518472082414,0.999973661231753
AT1G14290,-,Chr1:4880051-4881964,4880051,4881964,1914,1216,-0.0573813793505687,0.945286918000699,0.999973661231753
AT1G14300,-,Chr1:4882376-4884791,4882376,4884791,2416,1517,-0.0885342444652677,0.919815344436247,0.999973661231753
