symbol,locus_overlap,gene_coordinates,start,end,length,effective_length,logFC,pvalue,gen.fdr
AT1G53070,-,Chr1:19778333-19779373,19778333,19779373,1041,1041,-2.1246025130302,0.281948569831062,0.999929364881249
AT1G53090,AT1G53100,Chr1:19783352-19786902,19783352,19786902,3551,2993,0.142246518596784,0.944448648309734,0.999929364881249
AT1G53110,-,Chr1:19790189-19792489,19790189,19792489,2301,2038,-0.266893591775835,0.883109737305028,0.999929364881249
AT1G53120,AT1G53130,Chr1:19792757-19794778,19792757,19794778,2022,1177,1.24720924035405,0.516873722511107,0.999929364881249
AT1G53160,-,Chr1:19806419-19807608,19806419,19807608,1190,1071,1.89186437635045,0.250154153267685,0.999929364881249
AT1G53165,-,Chr1:19813804-19819564,19813804,19819564,5761,2628,0.993232027901027,0.6197769108913,0.999929364881249
AT1G53170,-,Chr1:19821337-19822252,19821337,19822252,916,916,0.116587318743595,0.953281696378215,0.999929364881249
AT1G53180,-,Chr1:19831441-19832895,19831441,19832895,1455,1386,0.872924096728302,0.646993367588182,0.999929364881249
AT1G53190,-,Chr1:19837110-19840227,19837110,19840227,3118,2036,1.92969638221023,0.348460634118696,0.999929364881249
AT1G53200,-,Chr1:19840376-19843403,19840376,19843403,3028,2186,1.40618556788802,0.455884424796633,0.999929364881249
AT1G53210,-,Chr1:19844632-19847836,19844632,19847836,3205,2219,0.853262501072106,0.702498604861118,0.999929364881249
AT1G53230,AT1G53233,Chr1:19849788-19851725,19849788,19851725,1938,1844,-0.445823226224525,0.826504177510962,0.999929364881249
AT1G53233,AT1G53230,Chr1:19850031-19852127,19850031,19852127,2097,1938,-0.451129513723546,0.824451359875344,0.999929364881249
AT1G53240,-,Chr1:19854615-19856937,19854615,19856937,2323,1512,0.293233314236321,0.893142714892447,0.999929364881249
AT1G53250,-,Chr1:19857351-19859256,19857351,19859256,1906,1333,2.32410635279904,0.215923584094732,0.999929364881249
AT1G53280,-,Chr1:19864770-19867389,19864770,19867389,2620,1537,0.573013013478273,0.785566602719029,0.999929364881249
AT1G53290,-,Chr1:19871299-19873490,19871299,19873490,2192,1331,0.993711545279338,0.599709440666687,0.999929364881249
AT1G53300,-,Chr1:19879422-19882375,19879422,19882375,2954,2404,-0.448308947943547,0.82858886171415,0.999929364881249
AT1G53310,-,Chr1:19884027-19888369,19884027,19888369,4343,3415,-1.8807765734049,0.41627849577436,0.999929364881249
AT1G53320,-,Chr1:19891014-19893504,19891014,19893504,2491,1438,1.27814950846562,0.532446754653505,0.999929364881249
AT1G53350,-,Chr1:19903899-19907515,19903899,19907515,3617,2784,1.4126515952104,0.446220610453817,0.999929364881249
AT1G53380,-,Chr1:19913076-19916517,19913076,19916517,3442,2215,0.172383377850277,0.931097453137881,0.999929364881249
AT1G53390,-,Chr1:19918047-19923807,19918047,19923807,5761,3708,0.301330014654059,0.879412100167708,0.999929364881249
AT1G53400,AT1G53410;AT1G53420,Chr1:19924752-19926631,19924752,19926631,1880,833,1.83514273029743,0.36624087249886,0.999929364881249
AT1G53410,AT1G53400,Chr1:19925839-19925910,19925839,19925910,72,72,1.74466079585618,0.282355314855799,0.999929364881249
AT1G53430,-,Chr1:19935163-19941088,19935163,19941088,5926,3843,1.5214222710724,0.432022066417866,0.999929364881249
AT1G53440,AT1G53450,Chr1:19945959-19951562,19945959,19951562,5604,3108,1.5065740911765,0.456935413693864,0.999929364881249
AT1G53450,AT1G53440,Chr1:19951006-19954115,19951006,19954115,3110,2379,1.3787966435572,0.488132390624755,0.999929364881249
AT1G53460,-,Chr1:19954490-19956632,19954490,19956632,2143,1136,0.281949150267538,0.88219302766276,0.999929364881249
AT1G53470,-,Chr1:19958587-19961578,19958587,19961578,2992,2646,-0.761228438920242,0.683427778813549,0.999929364881249
AT1G53500,AT1G53490,Chr1:19966944-19969757,19966944,19969757,2814,2526,-0.850415446118565,0.685443111876925,0.999929364881249
AT1G53510,-,Chr1:19970664-19974393,19970664,19974393,3730,2380,1.43251205169765,0.494801951229485,0.999929364881249
AT1G53520,-,Chr1:19976415-19977955,19976415,19977955,1541,974,0.875710311013905,0.644637138477476,0.999929364881249
AT1G53530,-,Chr1:19978146-19980084,19978146,19980084,1939,926,1.04419286675017,0.561995788872867,0.999929364881249
AT1G53540,-,Chr1:19980462-19981109,19980462,19981109,648,648,-5.95373482590852,0.0355914237660383,0.999929364881249
AT1G53541,-,Chr1:19981385-19981495,19981385,19981495,111,111,-1.74762199504911,0.324379215459614,0.999929364881249
AT1G53542,-,Chr1:19981628-19981813,19981628,19981813,186,186,-2.09674442564343,0.254906010743249,0.999929364881249
AT1G53560,-,Chr1:19984742-19985983,19984742,19985983,1242,651,0.888342275308378,0.65687018680804,0.999929364881249
AT1G53570,-,Chr1:19987191-19991135,19987191,19991135,3945,2416,0.781902890624817,0.705504426561658,0.999929364881249
AT1G53580,-,Chr1:19991275-19993334,19991275,19993334,2060,1241,0.810519168423278,0.702524103074117,0.999929364881249
AT1G53590,-,Chr1:19996315-20000265,19996315,20000265,3951,2635,0.229401120513149,0.908777509798471,0.999929364881249
AT1G53610,-,Chr1:20008996-20009320,20008996,20009320,325,285,1.37099550422538,0.33321532357836,0.999929364881249
AT1G53645,-,Chr1:20026147-20028635,20026147,20028635,2489,1907,-0.485996288678267,0.806710726735916,0.999929364881249
AT1G53650,-,Chr1:20029029-20031566,20029029,20031566,2538,1501,0.0820742206164974,0.96520081812836,0.999929364881249
AT1G53670,-,Chr1:20036641-20038219,20036641,20038219,1579,800,0.608824828723735,0.768352260163603,0.999929364881249
AT1G53690,-,Chr1:20042640-20043344,20042640,20043344,705,245,2.23065161971856,0.0969270609214615,0.999929364881249
AT1G53710,AT1G53708,Chr1:20053161-20056396,20053161,20056396,3236,1973,0.9320886573497,0.622583498247054,0.999929364881249
AT1G53720,-,Chr1:20056533-20059638,20056533,20059638,3106,1770,1.21589039814187,0.528417378138127,0.999929364881249
AT1G53730,-,Chr1:20061701-20065713,20061701,20065713,4013,2471,0.0667219810813176,0.974215991694363,0.999929364881249
AT1G53750,-,Chr1:20065714-20068466,20065714,20068466,2753,1630,-0.141486087851421,0.947667326741218,0.999929364881249
AT1G53760,-,Chr1:20068968-20071096,20068968,20071096,2129,1188,0.848280763216462,0.649346478788634,0.999929364881249
AT1G53770,-,Chr1:20071311-20073758,20071311,20073758,2448,2005,0.519479331469033,0.78315625776706,0.999929364881249
AT1G53780,AT1G53785,Chr1:20073996-20078228,20073996,20078228,4233,2481,1.00513952856667,0.641864846778383,0.999929364881249
AT1G53785,AT1G53780,Chr1:20077798-20079002,20077798,20079002,1205,1114,1.20727281307387,0.559231731130996,0.999929364881249
AT1G53790,-,Chr1:20079081-20081455,20079081,20081455,2375,1937,0.83410147911285,0.640215189051602,0.999929364881249
AT1G53800,AT1G53801,Chr1:20081699-20084500,20081699,20084500,2802,2088,1.67472885861258,0.411620147410833,0.999929364881249
AT1G53801,AT1G53800,Chr1:20083211-20084173,20083211,20084173,963,630,1.75143554843605,0.378185104821013,0.999929364881249
AT1G53830,-,Chr1:20098522-20100889,20098522,20100889,2368,1948,1.20248919955424,0.517007318074948,0.999929364881249
AT1G53840,-,Chr1:20101445-20103667,20101445,20103667,2223,2058,0.349291200070846,0.867079036998984,0.999929364881249
AT1G53850,-,Chr1:20103953-20106015,20103953,20106015,2063,1094,0.344959965078589,0.864820471109789,0.999929364881249
AT1G53887,-,Chr1:20122426-20122866,20122426,20122866,441,441,0.806469438689809,0.60568999302741,0.999929364881249
AT1G53900,-,Chr1:20127634-20131050,20127634,20131050,3417,1959,-4.23294384735746,0.0423571103855642,0.999929364881249
AT1G53910,-,Chr1:20135112-20136970,20135112,20136970,1859,1596,0.980719175189033,0.639569223512826,0.999929364881249
AT1G53990,-,Chr1:20151016-20152752,20151016,20152752,1737,1104,1.57325106124518,0.323638928845974,0.999929364881249
AT1G54000,-,Chr1:20154169-20156419,20154169,20156419,2251,1609,1.35083061051897,0.487752661896575,0.999929364881249
AT1G54010,-,Chr1:20158664-20160815,20158664,20160815,2152,1419,0.276061353844172,0.892512665281317,0.999929364881249
AT1G54030,-,Chr1:20167629-20169600,20167629,20169600,1972,1434,0.701835434312589,0.727674147559921,0.999929364881249
AT1G54040,-,Chr1:20170715-20173949,20170715,20173949,3235,1409,-1.26070160646177,0.534333165960378,0.999929364881249
AT1G54050,-,Chr1:20179422-20180281,20179422,20180281,860,680,-3.35155594331106,0.12925026501466,0.999929364881249
AT1G54060,-,Chr1:20180679-20182324,20180679,20182324,1646,1646,0.759043684490939,0.70457884000068,0.999929364881249
AT1G54080,-,Chr1:20183581-20187096,20183581,20187096,3516,1907,0.490838259850483,0.818681021526142,0.999929364881249
AT1G54090,-,Chr1:20189567-20191900,20189567,20191900,2334,2334,0.13148321902307,0.9475492566221,0.999929364881249
AT1G54100,-,Chr1:20195264-20199130,20195264,20199130,3867,1975,0.318777201156175,0.8889590358987,0.999929364881249
AT1G54110,-,Chr1:20199418-20201729,20199418,20201729,2312,867,0.612015221500192,0.730132347494713,0.999929364881249
AT1G54115,-,Chr1:20202118-20204177,20202118,20204177,2060,2060,0.740013934596541,0.712106740038846,0.999929364881249
AT1G54120,-,Chr1:20207020-20207540,20207020,20207540,521,521,0.304794858236061,0.864167157499134,0.999929364881249
AT1G54130,-,Chr1:20210873-20213942,20210873,20213942,3070,2633,-0.604742491089976,0.778608733967206,0.999929364881249
AT1G54140,-,Chr1:20213967-20215223,20213967,20215223,1257,766,0.617974712060735,0.733515043739976,0.999929364881249
AT1G54150,AT1G54160,Chr1:20215432-20217489,20215432,20217489,2058,1386,0.566763710468832,0.767172996956283,0.999929364881249
AT1G54160,AT1G54150,Chr1:20217336-20219452,20217336,20219452,2117,1462,-0.00697648671122942,0.996878289063157,0.999929364881249
AT1G54170,-,Chr1:20221060-20225948,20221060,20225948,4889,2267,0.262739716013807,0.895633597999044,0.999929364881249
AT1G54180,-,Chr1:20227277-20230237,20227277,20230237,2961,1906,0.297509636855544,0.864582295050828,0.999929364881249
AT1G54200,-,Chr1:20235712-20237065,20235712,20237065,1354,1354,-0.564895833165783,0.768452827970758,0.999929364881249
AT1G54210,-,Chr1:20241226-20242615,20241226,20242615,1390,702,1.21034599574406,0.517194383010968,0.999929364881249
AT1G54220,-,Chr1:20246037-20250310,20246037,20250310,4274,2145,0.0276558439055609,0.988697529460121,0.999929364881249
AT1G54250,-,Chr1:20254938-20256557,20254938,20256557,1620,770,1.31937225134333,0.480615113930178,0.999929364881249
AT1G54260,-,Chr1:20256936-20259417,20256936,20259417,2482,1111,0.463334410408461,0.804157761252131,0.999929364881249
AT1G54270,-,Chr1:20259692-20262266,20259692,20262266,2575,1759,-0.352142446948866,0.871870118954256,0.999929364881249
AT1G54290,-,Chr1:20268485-20270107,20268485,20270107,1623,811,0.943996775611595,0.627445286840038,0.999929364881249
AT1G54310,AT1G54320,Chr1:20273567-20275574,20273567,20275574,2008,1516,0.95721305020692,0.626660718084654,0.999929364881249
AT1G54320,AT1G54310,Chr1:20275534-20277957,20275534,20277957,2424,1412,0.834434448887753,0.693850773105429,0.999929364881249
AT1G54340,-,Chr1:20283480-20286786,20283480,20286786,3307,1571,0.979563418583956,0.625662311900129,0.999929364881249
AT1G54350,AT1G54355,Chr1:20286882-20290401,20286882,20290401,3520,2312,0.532487564370365,0.797807484746537,0.999929364881249
AT1G54355,AT1G54350,Chr1:20288804-20290316,20288804,20290316,1513,1235,0.69963060568667,0.728859317990307,0.999929364881249
AT1G54360,AT1G54370,Chr1:20290556-20293324,20290556,20293324,2769,1858,1.0677389895931,0.602941772155656,0.999929364881249
AT1G54370,AT1G54360,Chr1:20293151-20297133,20293151,20297133,3983,1772,1.261514050931,0.537427051902722,0.999929364881249
AT1G54380,-,Chr1:20297965-20300908,20297965,20300908,2944,1879,0.534560536453673,0.787755690405366,0.999929364881249
AT1G54390,-,Chr1:20304567-20307024,20304567,20307024,2458,1538,0.831917231106752,0.670691369619353,0.999929364881249
AT1G54410,-,Chr1:20309775-20310767,20309775,20310767,993,728,1.00175405349643,0.656468834106627,0.999929364881249
AT1G54440,-,Chr1:20323036-20328067,20323036,20328067,5032,2304,0.222564522580062,0.909306882401323,0.999929364881249
AT1G54460,-,Chr1:20340600-20343530,20340600,20343530,2931,1465,0.429769399142453,0.828956777116831,0.999929364881249
AT1G54490,-,Chr1:20350191-20356916,20350191,20356916,6726,3219,0.190353111344775,0.927735011743405,0.999929364881249
AT1G54500,-,Chr1:20356954-20357788,20356954,20357788,835,835,1.10190133176379,0.600708296039785,0.999929364881249
AT1G54510,-,Chr1:20358319-20362593,20358319,20362593,4275,2324,0.907702786378212,0.628196410590682,0.999929364881249
AT1G54520,-,Chr1:20363448-20366061,20363448,20366061,2614,1480,0.203634506209178,0.922470658933037,0.999929364881249
AT1G54570,-,Chr1:20380478-20385125,20380478,20385125,4648,2458,-1.176236438876,0.545230421275947,0.999929364881249
AT1G54575,-,Chr1:20387060-20387710,20387060,20387710,651,651,0.368737494625098,0.841788384224196,0.999929364881249
AT1G54580,-,Chr1:20389347-20391015,20389347,20391015,1669,881,0.879209084554064,0.672289298487598,0.999929364881249
AT1G54610,-,Chr1:20393762-20397195,20393762,20397195,3434,2123,0.306321136064834,0.882625681203448,0.999929364881249
AT1G54630,-,Chr1:20401377-20403041,20401377,20403041,1665,1062,0.870945595070524,0.680033093338932,0.999929364881249
AT1G54650,-,Chr1:20405598-20407753,20405598,20407753,2156,1188,0.278286468538668,0.87648135975565,0.999929364881249
AT1G54660,-,Chr1:20408413-20411449,20408413,20411449,3037,3037,0.902002237577252,0.623166605246899,0.999929364881249
AT1G54680,AT1G54690,Chr1:20413135-20414574,20413135,20414574,1440,881,1.05535122567975,0.558433895589925,0.999929364881249
AT1G54690,AT1G54680,Chr1:20414316-20415287,20414316,20415287,972,801,0.348256414495404,0.857991834975324,0.999929364881249
AT1G54700,AT1G54710,Chr1:20415898-20417506,20415898,20417506,1609,914,0.463820482534444,0.80275310247283,0.999929364881249
AT1G54710,AT1G54700,Chr1:20416770-20421035,20416770,20421035,4266,3335,0.150510059673927,0.940742749878698,0.999929364881249
AT1G54730,-,Chr1:20424410-20430123,20424410,20430123,5714,2116,1.55792080111808,0.43856907051758,0.999929364881249
AT1G54740,-,Chr1:20430769-20431986,20430769,20431986,1218,1218,3.22828009428223,0.137283496299791,0.999929364881249
AT1G54770,-,Chr1:20434639-20436008,20434639,20436008,1370,927,0.305021885709143,0.870354879045201,0.999929364881249
AT1G54780,AT1G54790,Chr1:20439434-20441159,20439434,20441159,1726,1163,-0.427386319703526,0.845991855101573,0.999929364881249
AT1G54790,AT1G54780,Chr1:20440979-20444029,20440979,20444029,3051,1874,-0.250185775197196,0.897068935820123,0.999929364881249
AT1G54820,-,Chr1:20447316-20450861,20447316,20450861,3546,1531,-0.118002477949342,0.949192243216332,0.999929364881249
AT1G54830,AT1G54840,Chr1:20451083-20452671,20451083,20452671,1589,1589,0.0535688655502019,0.978395874733764,0.999929364881249
AT1G54850,-,Chr1:20454389-20456220,20454389,20456220,1832,898,1.1074698264239,0.53418106081868,0.999929364881249
AT1G54860,-,Chr1:20457421-20458631,20457421,20458631,1211,901,1.62571044132934,0.312838310850741,0.999929364881249
AT1G54870,-,Chr1:20459006-20460647,20459006,20460647,1642,1243,1.72442189494306,0.382758710363157,0.999929364881249
AT1G54920,-,Chr1:20470678-20475180,20470678,20475180,4503,3226,1.18361833252579,0.577767391698396,0.999929364881249
AT1G54990,-,Chr1:20511519-20513681,20511519,20513681,2163,1660,-0.250965355430727,0.898540957424789,0.999929364881249
AT1G55000,-,Chr1:20514634-20516496,20514634,20516496,1863,1124,2.29994922239938,0.273091095888275,0.999929364881249
AT1G55010,-,Chr1:20517078-20517403,20517078,20517403,326,243,2.74192703506298,0.0292463608570631,0.999929364881249
AT1G55020,-,Chr1:20525708-20530273,20525708,20530273,4566,2800,-0.078053662968444,0.969094519948908,0.999929364881249
AT1G55040,-,Chr1:20534874-20539113,20534874,20539113,4240,2783,-0.492694740279572,0.792227175553315,0.999929364881249
AT1G55080,-,Chr1:20553011-20554254,20553011,20554254,1244,925,0.347099001963482,0.848357373857089,0.999929364881249
AT1G55090,-,Chr1:20554352-20558529,20554352,20558529,4178,2762,0.42699890073246,0.837436661628088,0.999929364881249
AT1G55110,-,Chr1:20560284-20563171,20560284,20563171,2888,1580,1.87506586228589,0.338696980674762,0.999929364881249
AT1G55120,-,Chr1:20566030-20569286,20566030,20569286,3257,2175,0.787925694777451,0.64844262433071,0.999929364881249
AT1G55130,-,Chr1:20569654-20572393,20569654,20572393,2740,2041,0.470051475595968,0.807805534516781,0.999929364881249
AT1G55140,-,Chr1:20572405-20574348,20572405,20574348,1944,832,-0.226560034291913,0.905789709487722,0.999929364881249
AT1G55150,-,Chr1:20574480-20577320,20574480,20577320,2841,1839,0.605284827622686,0.75911365478473,0.999929364881249
AT1G55152,-,Chr1:20577424-20578292,20577424,20578292,869,869,2.05871180958007,0.302524111820238,0.999929364881249
AT1G55160,-,Chr1:20578406-20580010,20578406,20580010,1605,945,0.835022694944611,0.667402084393511,0.999929364881249
AT1G55170,-,Chr1:20580274-20581975,20580274,20581975,1702,1219,0.526806429930043,0.767686886536356,0.999929364881249
AT1G55180,-,Chr1:20585057-20587629,20585057,20587629,2573,2289,0.369595826356009,0.838479208624674,0.999929364881249
AT1G55190,AT1G55200,Chr1:20588397-20589199,20588397,20589199,803,803,0.315104228765419,0.869478822303687,0.999929364881249
AT1G55210,-,Chr1:20597790-20598708,20597790,20598708,919,919,-0.439056492873719,0.825300891144839,0.999929364881249
AT1G55240,-,Chr1:20604916-20606405,20604916,20606405,1490,1255,0.760708187878825,0.668162942404767,0.999929364881249
AT1G55250,-,Chr1:20607030-20612410,20607030,20612410,5381,3140,0.417364987692801,0.83488820724998,0.999929364881249
AT1G55260,-,Chr1:20614610-20616436,20614610,20616436,1827,1015,-1.05880532244378,0.608106967242209,0.999929364881249
AT1G55265,AT1G55270,Chr1:20617313-20618005,20617313,20618005,693,693,-0.598202869672838,0.74501779144435,0.999929364881249
AT1G55270,AT1G55265,Chr1:20617954-20620136,20617954,20620136,2183,1895,0.106285966846577,0.956766658968779,0.999929364881249
AT1G55280,-,Chr1:20622960-20624630,20622960,20624630,1671,1409,0.630016906319951,0.730039385245197,0.999929364881249
AT1G55300,-,Chr1:20628023-20629692,20628023,20629692,1670,1053,0.806107930867701,0.663907252555272,0.999929364881249
AT1G55310,-,Chr1:20630065-20632973,20630065,20632973,2909,1272,0.637538825715629,0.76467835214076,0.999929364881249
AT1G55325,-,Chr1:20637380-20648434,20637380,20648434,11055,7498,-0.237873726744092,0.908976910800164,0.999929364881249
AT1G55330,-,Chr1:20648465-20648891,20648465,20648891,427,427,1.17946424267132,0.564445666786002,0.999929364881249
AT1G55340,-,Chr1:20651831-20653648,20651831,20653648,1818,1151,1.08534997224875,0.577224426828131,0.999929364881249
AT1G55350,-,Chr1:20653820-20665095,20653820,20665095,11276,7721,-0.0471084882915188,0.982589242653312,0.999929364881249
AT1G55360,-,Chr1:20666222-20668726,20666222,20668726,2505,1797,-0.497871281639194,0.821057379036406,0.999929364881249
AT1G55370,-,Chr1:20674783-20676449,20674783,20676449,1667,1588,0.329363791931549,0.86364577293839,0.999929364881249
AT1G55450,-,Chr1:20704918-20706893,20704918,20706893,1976,1387,1.15613614848346,0.536463051824239,0.999929364881249
AT1G55460,-,Chr1:20707478-20709024,20707478,20709024,1547,1547,0.489355719871553,0.80522657086103,0.999929364881249
AT1G55475,-,Chr1:20711514-20713310,20711514,20713310,1797,1365,0.929472479622746,0.598412613439416,0.999929364881249
AT1G55480,-,Chr1:20713684-20715547,20713684,20715547,1864,1342,0.194555356187128,0.928130135355179,0.999929364881249
AT1G55490,-,Chr1:20715563-20719196,20715563,20719196,3634,2118,0.63262587310482,0.779604088681832,0.999929364881249
AT1G55500,-,Chr1:20719548-20722739,20719548,20722739,3192,2572,-1.12785411882995,0.5870605844933,0.999929364881249
AT1G55510,-,Chr1:20723302-20725668,20723302,20725668,2367,1402,2.69147541163287,0.176688050615713,0.999929364881249
AT1G55520,-,Chr1:20725726-20728091,20725726,20728091,2366,1209,0.743829684544452,0.708175423728069,0.999929364881249
AT1G55530,-,Chr1:20729182-20731283,20729182,20731283,2102,1650,1.50016159614345,0.47406099196735,0.999929364881249
AT1G55535,-,Chr1:20731646-20733997,20731646,20733997,2352,1413,-0.179286285016424,0.922115334499882,0.999929364881249
AT1G55540,-,Chr1:20734608-20743174,20734608,20743174,8567,5736,0.412640200911305,0.837367844520957,0.999929364881249
AT1G55590,-,Chr1:20769320-20771871,20769320,20771871,2552,2095,1.17275666770439,0.551490701000614,0.999929364881249
AT1G55620,-,Chr1:20787134-20791189,20787134,20791189,4056,2763,0.72039966611423,0.714579623563948,0.999929364881249
AT1G55630,-,Chr1:20791675-20793564,20791675,20793564,1890,1890,0.838737709177462,0.639363824870004,0.999929364881249
AT1G55670,-,Chr1:20802670-20803449,20802670,20803449,780,780,0.208282162852644,0.928498973439952,0.999929364881249
AT1G55675,-,Chr1:20803704-20804573,20803704,20804573,870,870,2.03453926401265,0.299933574874066,0.999929364881249
AT1G55680,-,Chr1:20804592-20807940,20804592,20807940,3349,1960,0.543409760318993,0.800502831247467,0.999929364881249
AT1G55690,-,Chr1:20808261-20812840,20808261,20812840,4580,2756,-0.306761106601458,0.877172589643191,0.999929364881249
AT1G55730,-,Chr1:20831052-20834519,20831052,20834519,3468,1933,0.225864764553717,0.904316435322871,0.999929364881249
AT1G55740,-,Chr1:20835366-20838778,20835366,20838778,3413,2477,0.360743796361444,0.846381088670113,0.999929364881249
AT1G55750,-,Chr1:20840195-20845182,20840195,20845182,4988,2077,0.304955511374424,0.874112636840918,0.999929364881249
AT1G55760,-,Chr1:20846908-20849054,20846908,20849054,2147,1746,-0.167843811700241,0.925034218654694,0.999929364881249
AT1G55805,-,Chr1:20858723-20859439,20858723,20859439,717,717,1.7720838554106,0.364535521554427,0.999929364881249
AT1G55810,-,Chr1:20860609-20864266,20860609,20864266,3658,2328,2.40675529111879,0.239649519799387,0.999929364881249
AT1G55820,-,Chr1:20864339-20867611,20864339,20867611,3273,1979,0.704919428040009,0.703093838970973,0.999929364881249
AT1G55830,-,Chr1:20867872-20870338,20867872,20870338,2467,1684,1.09668587132997,0.562232787881858,0.999929364881249
AT1G55840,-,Chr1:20873602-20876272,20873602,20876272,2671,1521,0.991658134691154,0.630157393524114,0.999929364881249
AT1G55850,AT1G55860,Chr1:20876699-20879482,20876699,20879482,2784,2311,1.8711579492253,0.38162125055869,0.999929364881249
AT1G55860,AT1G55850,Chr1:20879466-20895393,20879466,20895393,15928,12525,-0.201712837764728,0.92729904785402,0.999929364881249
AT1G55870,-,Chr1:20895585-20898422,20895585,20898422,2838,2211,0.0801090244255891,0.966508154230169,0.999929364881249
AT1G55880,-,Chr1:20898898-20901183,20898898,20901183,2286,1811,1.62934218724006,0.4000442525856,0.999929364881249
AT1G55890,-,Chr1:20901346-20902800,20901346,20902800,1455,1455,0.117821932049274,0.951905881261317,0.999929364881249
AT1G55900,-,Chr1:20903053-20905728,20903053,20905728,2676,1549,-0.548525048075247,0.779086922847495,0.999929364881249
AT1G55910,-,Chr1:20906134-20907413,20906134,20907413,1280,1196,-0.685673852613142,0.726537099145186,0.999929364881249
AT1G55920,-,Chr1:20912116-20913447,20912116,20913447,1332,1332,0.842268072045214,0.671899643210441,0.999929364881249
AT1G55930,-,Chr1:20918717-20922232,20918717,20922232,3516,2239,0.143099645047807,0.941076210392453,0.999929364881249
AT1G55960,-,Chr1:20927643-20930017,20927643,20930017,2375,1723,0.320184814033239,0.875431942848583,0.999929364881249
AT1G55970,-,Chr1:20932129-20938290,20932129,20938290,6162,4693,0.379822933979173,0.845374859956601,0.999929364881249
AT1G55980,-,Chr1:20938899-20941813,20938899,20941813,2915,1401,-0.0785078283043598,0.966938431177248,0.999929364881249
AT1G55990,-,Chr1:20942487-20942951,20942487,20942951,465,420,0.577781968717829,0.748954325412496,0.999929364881249
AT1G56000,AT1G56010,Chr1:20944141-20946718,20944141,20946718,2578,1588,1.1569309040134,0.566154000798551,0.999929364881249
AT1G56010,AT1G56000,Chr1:20946571-20949281,20946571,20949281,2711,1704,0.880669081261101,0.658093805498496,0.999929364881249
AT1G56045,-,Chr1:20962624-20963464,20962624,20963464,841,336,0.821997592809043,0.683895099515705,0.999929364881249
AT1G56050,-,Chr1:20963719-20966341,20963719,20966341,2623,1500,0.130231648056411,0.947009878345685,0.999929364881249
AT1G56070,-,Chr1:20967930-20971742,20967930,20971742,3813,2958,-0.000566863995688622,0.999809220957229,0.999929364881249
AT1G56090,-,Chr1:20977695-20979357,20977695,20979357,1663,1285,1.74508977225755,0.359297982604054,0.999929364881249
AT1G56110,-,Chr1:20984389-20986951,20984389,20986951,2563,1782,-0.932423114422839,0.668583763605975,0.999929364881249
AT1G56140,-,Chr1:21001574-21007809,21001574,21007809,6236,3320,1.18826183582332,0.546902924749165,0.999929364881249
AT1G56145,-,Chr1:21008093-21014018,21008093,21014018,5926,3336,0.771589987337869,0.693412247292772,0.999929364881249
AT1G56150,-,Chr1:21017385-21017939,21017385,21017939,555,555,0.346600566614676,0.850060757762782,0.999929364881249
AT1G56160,AT1G56165,Chr1:21022384-21023587,21022384,21023587,1204,1034,0.434642428242112,0.794439206160236,0.999929364881249
AT1G56165,AT1G56160,Chr1:21022759-21024402,21022759,21024402,1644,1180,0.796765461334137,0.636168235372236,0.999929364881249
AT1G56170,-,Chr1:21024764-21025883,21024764,21025883,1120,1027,-2.36142326537929,0.290016446065706,0.999929364881249
AT1G56180,-,Chr1:21025904-21028064,21025904,21028064,2161,1526,1.70978285752306,0.392496911914476,0.999929364881249
AT1G56190,-,Chr1:21028216-21030649,21028216,21030649,2434,1819,0.683896549607644,0.752136903777945,0.999929364881249
AT1G56200,-,Chr1:21030794-21032078,21030794,21032078,1285,715,2.0231340441323,0.360733239691903,0.999929364881249
AT1G56210,-,Chr1:21035618-21037211,21035618,21037211,1594,1384,0.594566072621051,0.740989177303524,0.999929364881249
AT1G56220,-,Chr1:21043348-21044738,21043348,21044738,1391,762,1.35708058894999,0.553044248620365,0.999929364881249
AT1G56230,-,Chr1:21046009-21049194,21046009,21049194,3186,2596,0.601366639714234,0.760902636526376,0.999929364881249
AT1G56260,-,Chr1:21064279-21065853,21064279,21065853,1575,939,1.09168065440617,0.51286704980786,0.999929364881249
AT1G56280,-,Chr1:21072855-21074877,21072855,21074877,2023,1185,1.37584682597428,0.555841752848784,0.999929364881249
AT1G56290,-,Chr1:21075286-21078778,21075286,21078778,3493,2416,1.3422336154214,0.495413687586469,0.999929364881249
AT1G56300,-,Chr1:21078820-21080423,21078820,21080423,1604,928,1.13509762788736,0.505072022676437,0.999929364881249
AT1G56310,AT1G56320,Chr1:21082863-21085651,21082863,21085651,2789,1857,0.200510719636012,0.913358914476654,0.999929364881249
AT1G56320,AT1G56310,Chr1:21085548-21086494,21085548,21086494,947,701,1.06619429793909,0.521920208189509,0.999929364881249
AT1G56330,-,Chr1:21086555-21088549,21086555,21088549,1995,943,0.0698793273781869,0.973492634843525,0.999929364881249
AT1G56340,-,Chr1:21089844-21092660,21089844,21092660,2817,1523,-0.593356586772155,0.785245929466641,0.999929364881249
AT1G56350,-,Chr1:21094778-21097988,21094778,21097988,3211,1673,0.0915700347709693,0.959767149004424,0.999929364881249
AT1G56420,-,Chr1:21122551-21124234,21122551,21124234,1684,773,0.0631965642079288,0.971500876472894,0.999929364881249
AT1G56423,-,Chr1:21128912-21130839,21128912,21130839,1928,1257,0.146416750469033,0.937478917156871,0.999929364881249
