symbol,locus_overlap,gene_coordinates,start,end,length,effective_length,logFC,pvalue,gen.fdr
AT1G68560,-,Chr1:25734182-25738002,25734182,25738002,3821,3106,-0.546797146284999,1.32305472575018e-06,4.91203388035226e-06
AT1G68568,AT1G68570,Chr1:25746977-25747654,25746977,25747654,678,510,-3.30087200858025,2.20493966005566e-41,9.11878470370963e-40
AT1G68570,AT1G68568,Chr1:25746736-25750275,25746736,25750275,3540,2031,-2.91649813845542,5.40040754849425e-95,1.65801664971907e-92
AT1G68580,-,Chr1:25752735-25756076,25752735,25756076,3342,2655,-0.1798693047558,0.155207604324756,0.217333839265509
AT1G68585,AT1G68590,Chr1:25756600-25757563,25756600,25757563,964,799,-0.0405117914048964,0.812866311262135,0.854982819362833
AT1G68590,AT1G68585,Chr1:25757404-25758232,25757404,25758232,829,753,-0.0631618887286196,0.576018207989113,0.651461119194815
AT1G68600,-,Chr1:25759842-25762934,25759842,25762934,3093,1875,-0.152317275166722,0.628986614449571,0.698771145914721
AT1G68620,-,Chr1:25765947-25767240,25765947,25767240,1294,1294,1.13765975959844,0.0563060002676724,0.0901234327868355
AT1G68650,AT1G68660,Chr1:25775741-25777874,25775741,25777874,2134,962,-0.863995960170611,0.0156426300535608,0.0288221544898994
AT1G68660,AT1G68650,Chr1:25777851-25779161,25777851,25779161,1311,765,-0.14740206285208,0.213816303780954,0.285582401318995
AT1G68670,-,Chr1:25782029-25784076,25782029,25784076,2048,1583,1.01137564219326,8.15404275040524e-15,6.81912882644693e-14
AT1G68680,-,Chr1:25785506-25786924,25785506,25786924,1419,651,0.180552196647126,0.349306484689338,0.430548289579659
AT1G68690,-,Chr1:25788608-25792324,25788608,25792324,3717,3050,0.740094531428217,0.0118502950260154,0.0224277760005479
AT1G68700,AT1G68710,Chr1:25792818-25793940,25792818,25793940,1123,1034,-0.926714652031406,0.000241401865402063,0.000639197981273639
AT1G68710,AT1G68700,Chr1:25793207-25798257,25793207,25798257,5051,3984,-1.23480503155474,2.05156930317983e-14,1.6642241987371e-13
AT1G68720,-,Chr1:25804418-25808982,25804418,25808982,4565,4215,-0.358351723984624,0.00348377508562903,0.00740403265638205
AT1G68725,-,Chr1:25809298-25810130,25809298,25810130,833,747,0.0740948180394937,0.853449206590116,0.886788213627795
AT1G68730,-,Chr1:25810321-25811128,25810321,25811128,808,513,-0.368707270980432,0.0413562357472721,0.0686894236499254
AT1G68740,-,Chr1:25812449-25816657,25812449,25816657,4209,2724,0.123344752130206,0.635181426474599,0.704114652186893
AT1G68760,AT1G68770,Chr1:25829042-25829813,25829042,25829813,772,698,-0.946494885540636,3.6452817887477e-06,1.27521503131278e-05
AT1G68770,AT1G68760,Chr1:25829654-25829725,25829654,25829725,72,72,-1.23195839211954,0.000542246768874252,0.00134440979624804
AT1G68780,-,Chr1:25831803-25833844,25831803,25833844,2042,1886,-0.984411968536668,9.02990893630859e-10,4.85652525155267e-09
AT1G68790,-,Chr1:25834709-25839319,25834709,25839319,4611,3643,-0.050375944199343,0.85444946740346,0.887623883268124
AT1G68795,-,Chr1:25840855-25841652,25840855,25841652,798,798,-2.30534108765273,1.21083944998405e-06,4.51950253389883e-06
AT1G68810,-,Chr1:25861123-25863120,25861123,25863120,1998,1511,-0.506039653354228,0.00930286982724593,0.0180593917105061
AT1G68820,-,Chr1:25865660-25868985,25865660,25868985,3326,1784,-0.0434293278568002,0.77255294085734,0.82187255363187
AT1G68825,-,Chr1:25869700-25870420,25869700,25870420,721,630,-4.80730184617679,3.04050273584005e-12,2.06198676739074e-11
AT1G68830,-,Chr1:25872445-25875550,25872445,25875550,3106,1975,-0.0410462981202726,0.736500086874044,0.790242339471816
AT1G68840,-,Chr1:25880323-25882222,25880323,25882222,1900,1671,1.024496020915,2.82335197060933e-13,2.09427508581562e-12
AT1G68850,-,Chr1:25883616-25885247,25883616,25885247,1632,1271,-0.455784933036337,0.224524105968686,0.297646425321872
AT1G68862,-,Chr1:25886804-25889024,25886804,25889024,2221,501,0.868289750767781,0.0193091215177288,0.0348476065728943
AT1G68870,-,Chr1:25889081-25889734,25889081,25889734,654,654,0.220887579149995,0.403777279297209,0.486498712065295
AT1G68872,-,Chr1:25890365-25891748,25890365,25891748,1384,1102,1.20575024226588,0.00213271094013786,0.00472561785561556
AT1G68890,-,Chr1:25896945-25906714,25896945,25906714,9770,5352,-0.419270455854293,0.000807383041127786,0.00193528336734004
AT1G68910,-,Chr1:25908131-25911108,25908131,25911108,2978,2110,0.23382209223746,0.308725470653268,0.388918087169712
AT1G68920,-,Chr1:25915007-25917906,25915007,25917906,2900,2305,0.125613432192839,0.446311562506861,0.528363351627298
AT1G68935,AT1G68940,Chr1:25921525-25923094,25921525,25923094,1570,814,0.953387383644956,0.00280222186274663,0.00606517467102311
AT1G68940,AT1G68935,Chr1:25921453-25925845,25921453,25925845,4393,3635,1.24471917849492,2.96984243187957e-09,1.51708194616657e-08
AT1G68945,-,Chr1:25926963-25927331,25926963,25927331,369,369,0.973124101146464,1.26914562913334e-08,6.04822518445709e-08
AT1G68980,AT1G68990,Chr1:25932998-25935030,25932998,25935030,2033,2033,-0.31769349309573,0.27456421586964,0.352202833104075
AT1G68990,AT1G68980,Chr1:25934997-25940966,25934997,25940966,5970,3665,-0.953024477406112,3.16853392935049e-12,2.14560088210298e-11
AT1G69010,-,Chr1:25941675-25943836,25941675,25943836,2162,1302,-0.631343224119619,0.000490444140504044,0.00122638116525266
AT1G69030,-,Chr1:25947265-25949262,25947265,25949262,1998,1118,-0.968027143352533,2.70001248318981e-06,9.61620647276843e-06
AT1G69040,-,Chr1:25957819-25960307,25957819,25960307,2489,1642,0.547523787616248,0.0194864874375155,0.0351257073781627
AT1G69060,AT1G69070,Chr1:25964468-25967450,25964468,25967450,2983,2309,-0.106392231310744,0.561567613797983,0.638799030164323
AT1G69070,AT1G69060,Chr1:25967312-25971389,25967312,25971389,4078,2815,-1.38665151191862,1.16897024427337e-12,8.21362568067023e-12
AT1G69080,-,Chr1:25971915-25973271,25971915,25973271,1357,917,0.673369720471978,0.0338925755930151,0.0574142068915997
AT1G69160,-,Chr1:26000214-26001588,26000214,26001588,1375,1375,-0.0361107154334008,0.793525736638335,0.838961372408031
AT1G69170,-,Chr1:26005068-26007263,26005068,26007263,2196,1829,0.460558998316559,0.127126069149526,0.183063965066739
AT1G69200,AT1G69210,Chr1:26015877-26018493,26015877,26018493,2617,2120,-1.87921265140407,2.79386023949531e-38,9.53069385653824e-37
AT1G69210,AT1G69200,Chr1:26018438-26020058,26018438,26020058,1621,1153,-1.27155578170939,6.64630439981092e-05,0.000192441109172275
AT1G69220,-,Chr1:26020089-26026171,26020089,26026171,6083,2772,1.6739750825078,1.12553918262807e-39,4.24750349044268e-38
AT1G69230,-,Chr1:26026312-26027708,26026312,26027708,1397,658,0.261051743900185,0.393072235919767,0.475784195218888
AT1G69250,-,Chr1:26032827-26035504,26032827,26035504,2678,1813,-0.292442081867249,0.035840607743837,0.060364181187528
AT1G69252,-,Chr1:26036570-26037659,26036570,26037659,1090,981,0.449051804067503,0.000109104356845389,0.000305505691744842
AT1G69260,AT1G69270,Chr1:26039048-26040720,26039048,26040720,1673,1454,-1.34928109485674,1.53737335097465e-19,1.80713698115216e-18
AT1G69270,AT1G69260,Chr1:26040689-26042702,26040689,26042702,2014,2014,0.178403662208781,0.194065161696338,0.263239204655344
AT1G69280,AT1G69290,Chr1:26045160-26048190,26045160,26048190,3031,2743,-0.750564099475698,0.00197543367108307,0.0043997301755808
AT1G69290,AT1G69280,Chr1:26047372-26049348,26047372,26049348,1977,1977,-1.00112981458391,5.08932506907811e-06,1.7449940242529e-05
AT1G69295,-,Chr1:26050197-26052567,26050197,26052567,2371,1688,-0.600683224044992,1.03108533986616e-06,3.88377622090573e-06
AT1G69310,-,Chr1:26054308-26058105,26054308,26058105,3798,1540,0.138959198481643,0.482346090607123,0.563545993631155
AT1G69330,-,Chr1:26063816-26065505,26063816,26065505,1690,1374,-0.6863504039317,0.00189986470893599,0.0042439449177046
AT1G69340,-,Chr1:26065724-26069821,26065724,26069821,4098,2101,0.0457353994055648,0.722774313724346,0.778471513783019
AT1G69360,-,Chr1:26072284-26076254,26072284,26076254,3971,3259,0.833455437556865,5.50110833939257e-08,2.42923150803893e-07
AT1G69370,AT1G69380,Chr1:26079956-26081727,26079956,26081727,1772,1261,-0.31806040636856,0.244550897684845,0.31921848819365
AT1G69380,AT1G69370,Chr1:26081566-26083606,26081566,26083606,2041,1460,-0.73170174274517,0.00382622551129107,0.00805628837748766
AT1G69390,-,Chr1:26084635-26086481,26084635,26086481,1847,973,-0.295698876626035,0.019073085937878,0.0344697075405291
AT1G69410,-,Chr1:26089202-26090386,26089202,26090386,1185,768,0.590728293596112,1.07526778797909e-06,4.04011630604713e-06
AT1G69420,-,Chr1:26093196-26097043,26093196,26097043,3848,2533,-0.265555487544632,0.0320633237321442,0.0546116639477254
AT1G69440,-,Chr1:26101527-26105166,26101527,26105166,3640,3161,-1.47149502389556,5.74047927143457e-09,2.83951506069814e-08
AT1G69450,-,Chr1:26106911-26110267,26106911,26110267,3357,2584,0.30423235025127,0.0292081840980877,0.0503164095818127
AT1G69460,-,Chr1:26111809-26113243,26111809,26113243,1435,973,-0.528985257024422,1.29429623277728e-05,4.17094502055287e-05
AT1G69480,-,Chr1:26114112-26117797,26114112,26117797,3686,2484,-1.82064356914554,1.31406579828529e-11,8.393155102306e-11
AT1G69490,-,Chr1:26122139-26123421,26122139,26123421,1283,1100,-0.828776694412216,0.00431827136157428,0.00898164742720823
AT1G69510,-,Chr1:26126350-26127961,26126350,26127961,1612,1011,0.635736168531714,2.0974021661122e-08,9.72915309525131e-08
AT1G69520,AT1G69523,Chr1:26128288-26129602,26128288,26129602,1315,794,0.291108005057586,0.54845766843525,0.62680543873352
AT1G69523,AT1G69520,Chr1:26129551-26131292,26129551,26131292,1742,1314,-0.482873681647527,0.0310273239036547,0.0530516278262037
AT1G69526,-,Chr1:26131294-26133196,26131294,26133196,1903,1556,0.0693119615243969,0.817581061060963,0.859029196059065
AT1G69530,-,Chr1:26141836-26143500,26141836,26143500,1665,1400,0.214890495833628,0.154304078820485,0.216286008183415
AT1G69543,AT1G69550,Chr1:26148437-26148781,26148437,26148781,345,345,1.4365847508178,0.000169309194909452,0.000459593399758702
AT1G69550,AT1G69543,Chr1:26148021-26153555,26148021,26153555,5535,5199,-0.31059315584989,0.0323452778317065,0.0550347366314964
AT1G69570,AT1G69572,Chr1:26161528-26163496,26161528,26163496,1969,1709,0.987378067272417,7.95397378187023e-06,2.65484210585586e-05
AT1G69572,AT1G69570,Chr1:26161599-26162761,26161599,26162761,1163,1064,1.01565737523136,5.19904594744396e-06,1.77991907563787e-05
AT1G69580,-,Chr1:26171943-26173612,26171943,26173612,1670,1198,-0.509895256873459,0.0266217659116703,0.0463278574045534
AT1G69587,AT1G69588,Chr1:26175654-26179351,26175654,26179351,3698,874,1.10949598859401,6.9447131598216e-05,0.000200504517336641
AT1G69600,-,Chr1:26182470-26183198,26182470,26183198,729,729,0.350218288630303,0.393962588213129,0.476575285354122
AT1G69610,-,Chr1:26186954-26189489,26186954,26189489,2536,2051,-1.36338375512451,2.82973722345036e-10,1.60230884856455e-09
AT1G69620,-,Chr1:26189836-26191323,26189836,26191323,1488,666,-0.73129542961302,7.36581506528399e-11,4.40635317346612e-10
AT1G69640,-,Chr1:26193659-26195695,26193659,26195695,2037,1286,-0.439160517253024,0.000897565033806325,0.00213338053042485
AT1G69670,-,Chr1:26202031-26204442,26202031,26204442,2412,2337,-0.229661071861451,0.197116808036829,0.266859032943134
AT1G69680,-,Chr1:26204805-26206928,26204805,26206928,2124,1202,-0.31622099400061,0.209744183135503,0.280972203321735
AT1G69690,-,Chr1:26216224-26217851,26216224,26217851,1628,1628,-0.60397373757191,0.00494195208324034,0.0101471911171861
AT1G69700,-,Chr1:26220238-26221825,26220238,26221825,1588,816,0.181598680555219,0.338661275979987,0.419740701546458
AT1G69730,-,Chr1:26228632-26231339,26228632,26231339,2708,2450,0.277898777411165,0.0880980454655742,0.13329502134676
AT1G69740,-,Chr1:26231804-26234963,26231804,26234963,3160,1737,-0.0376372433664335,0.732370934697165,0.786562736339645
AT1G69750,-,Chr1:26235284-26237571,26235284,26237571,2288,1198,-0.126791890696357,0.410435270082209,0.493503118637182
AT1G69760,-,Chr1:26239260-26240708,26239260,26240708,1449,1449,-0.713264144836911,1.55323103880856e-05,4.93773728272696e-05
AT1G69770,-,Chr1:26248318-26253585,26248318,26253585,5268,2764,-1.44193239969992,3.79250174631083e-10,2.12225445266217e-09
AT1G69780,-,Chr1:26258939-26260751,26258939,26260751,1813,1398,-0.026118226378217,0.870358109822041,0.900175105704948
AT1G69790,-,Chr1:26266609-26269013,26266609,26269013,2405,1588,-0.423526970588047,0.244705332079462,0.319351036403989
AT1G69800,-,Chr1:26274230-26276329,26274230,26276329,2100,1754,-0.245528767918383,0.182311962442389,0.249538981991948
AT1G69810,-,Chr1:26277238-26279118,26277238,26279118,1881,1166,0.152254209122344,0.640755969104732,0.708716713950243
AT1G69830,-,Chr1:26288278-26293053,26288278,26293053,4776,2954,-1.54168150594469,1.06436093660993e-17,1.1017048003287e-16
AT1G69840,-,Chr1:26293601-26295849,26293601,26295849,2249,1891,0.241595258954973,0.0677207748286697,0.106005367719195
AT1G69850,-,Chr1:26296676-26300472,26296676,26300472,3797,2092,0.936215727815696,5.19322921806701e-14,4.09356632097762e-13
AT1G69870,-,Chr1:26316027-26320220,26316027,26320220,4194,2167,-0.233809807792581,0.272591512462184,0.350068958294222
AT1G69880,-,Chr1:26321479-26322993,26321479,26322993,1515,707,1.55204935471086,0.00196285031178676,0.00437385540013598
AT1G69890,-,Chr1:26323111-26324616,26323111,26324616,1506,1244,2.90766508269744,2.56099131769697e-43,1.20492978516267e-41
AT1G69900,-,Chr1:26326381-26327831,26326381,26327831,1451,1348,0.666774196848298,0.0266513871476493,0.0463704953215368
AT1G69910,-,Chr1:26330114-26332266,26330114,26332266,2153,2153,0.743066650856437,8.16150203623952e-05,0.00023340298055643
AT1G69920,-,Chr1:26334250-26335558,26334250,26335558,1309,931,1.31648820034748,0.257781916666687,0.334177459278636
AT1G69930,-,Chr1:26337497-26338795,26337497,26338795,1299,1048,3.96911104327165,3.13228059474005e-13,2.31112548648152e-12
AT1G69935,-,Chr1:26341801-26343126,26341801,26343126,1326,894,0.610163353269859,1.36214044739363e-06,5.04886680255538e-06
AT1G69960,-,Chr1:26348721-26350697,26348721,26350697,1977,1281,-0.0244544570971617,0.864918075249364,0.89608362017084
AT1G69970,-,Chr1:26353047-26354256,26353047,26354256,1210,429,0.362982711974507,0.317824457759858,0.398332232911299
AT1G69980,-,Chr1:26356356-26357667,26356356,26357667,1312,841,-0.0823320726251849,0.67703015415649,0.740146526973482
AT1G70000,-,Chr1:26363093-26364759,26363093,26364759,1667,1424,-0.97815923180409,1.60123165890816e-10,9.29638149662254e-10
AT1G70060,-,Chr1:26383244-26389916,26383244,26389916,6673,4483,0.379183106990445,0.00778416840269137,0.0153714626018044
AT1G70070,-,Chr1:26390016-26394196,26390016,26394196,4181,3564,-0.0461118924542821,0.746299468644367,0.79920003399492
AT1G70090,-,Chr1:26400790-26402727,26400790,26402727,1938,1829,2.16550944005692,1.96142216536851e-59,2.08995300608736e-57
AT1G70100,-,Chr1:26403083-26406119,26403083,26406119,3037,2421,0.504673361785918,0.00410256510549763,0.00858127763521756
AT1G70140,-,Chr1:26412688-26415230,26412688,26415230,2543,2465,0.135202679125221,0.615047436018958,0.686527560762103
AT1G70150,-,Chr1:26416898-26419588,26416898,26419588,2691,1192,1.61310743970962,1.60835652336521e-16,1.52772784815089e-15
AT1G70160,-,Chr1:26419949-26422529,26419949,26422529,2581,1966,-0.386343625129052,0.00137566441131857,0.00315547488243948
AT1G70170,-,Chr1:26423874-26425356,26423874,26425356,1483,1483,-0.543623144573866,0.216995691674116,0.289274356710696
AT1G70180,-,Chr1:26426341-26429361,26426341,26429361,3021,2070,0.897689995837269,9.54262417384763e-13,6.76536572544329e-12
AT1G70190,-,Chr1:26430543-26432049,26430543,26432049,1507,1134,-0.192751392029823,0.233501220630996,0.306962850026117
AT1G70200,-,Chr1:26432297-26434400,26432297,26434400,2104,1883,-0.296450225783528,0.0299654612969292,0.0514689203762419
AT1G70210,-,Chr1:26439864-26442829,26439864,26442829,2966,2020,-0.939082533807516,5.90552313379257e-06,2.00736809993467e-05
AT1G70230,-,Chr1:26450245-26451945,26450245,26451945,1701,1616,-0.905767555023462,3.38158026664196e-11,2.0834675153045e-10
AT1G70250,-,Chr1:26452965-26456088,26452965,26456088,3124,2410,0.350370104278947,0.04414594792611,0.072663307654117
AT1G70280,-,Chr1:26465893-26468706,26465893,26468706,2814,2046,-0.182885289519972,0.13756600836439,0.196179395017522
AT1G70290,-,Chr1:26471078-26474786,26471078,26474786,3709,3019,1.46867836970925,1.30911008495613e-19,1.5468506248464e-18
AT1G70300,-,Chr1:26477880-26481630,26477880,26481630,3751,2859,-0.542175742368208,2.99369936225551e-05,9.12159297693797e-05
AT1G70310,-,Chr1:26485306-26487435,26485306,26487435,2130,1297,0.576330814905516,8.52557762814424e-07,3.24097194451637e-06
AT1G70320,-,Chr1:26488522-26501281,26488522,26501281,12760,11200,-0.3376369168649,0.02487387561666,0.0436763651531776
AT1G70330,AT1G70340,Chr1:26502909-26504619,26502909,26504619,1711,1623,-0.478842988831702,0.000282288998742256,0.000737436245055843
AT1G70340,AT1G70330,Chr1:26503961-26506613,26503961,26506613,2653,2363,-0.316376862841863,0.0657241480716572,0.103236838204127
AT1G70350,-,Chr1:26507114-26508285,26507114,26508285,1172,568,0.212651394339569,0.47241504530149,0.553872241462212
AT1G70360,-,Chr1:26508778-26509325,26508778,26509325,548,525,0.826194367665382,0.00172820005151006,0.00388732344878346
AT1G70370,-,Chr1:26512681-26515188,26512681,26515188,2508,2364,-0.350117290472217,0.00814903958908002,0.0160273293286206
AT1G70410,-,Chr1:26533926-26538333,26533926,26538333,4408,1745,0.711237932909507,3.04668619368337e-08,1.38757055658958e-07
AT1G70420,-,Chr1:26539574-26540762,26539574,26540762,1189,1189,-0.179762390364039,0.496888028737357,0.577592873807899
AT1G70470,-,Chr1:26559359-26560123,26559359,26560123,765,765,-0.514721544905814,0.206222769962705,0.276992381366189
AT1G70480,-,Chr1:26561824-26563809,26561824,26563809,1986,1644,0.195392285239248,0.195094932731033,0.264556790798768
AT1G70490,-,Chr1:26563924-26565810,26563924,26565810,1887,1017,-0.968020232215984,6.3908152766539e-17,6.23724288369121e-16
AT1G70505,-,Chr1:26570647-26572463,26570647,26572463,1817,1077,-0.985560551997019,0.000886540475975428,0.00210939106552199
AT1G70518,-,Chr1:26583570-26584684,26583570,26584684,1115,649,0.422087186868087,0.097020038438435,0.144977806985136
AT1G70520,-,Chr1:26584729-26587419,26584729,26587419,2691,2194,0.289537325270427,0.0814279921730858,0.124545018173037
AT1G70530,-,Chr1:26588750-26591379,26588750,26591379,2630,1941,0.554184424096811,0.000285913937730185,0.000746045097672798
AT1G70550,-,Chr1:26597152-26600219,26597152,26600219,3068,1964,-0.356459210893084,0.103181548685982,0.152923463663712
AT1G70560,-,Chr1:26604855-26607503,26604855,26607503,2649,1399,-0.0101087628073575,0.971927394329956,0.977702716770857
AT1G70570,-,Chr1:26608625-26612309,26608625,26612309,3685,2240,0.147597670872556,0.219996297678419,0.29264186608971
AT1G70580,-,Chr1:26612632-26616069,26612632,26616069,3438,2090,-0.834788038945505,3.40976176931979e-11,2.09868925210529e-10
AT1G70590,-,Chr1:26618321-26620388,26618321,26620388,2068,1367,1.57874220155915,3.36039466465297e-29,7.06150683938792e-28
AT1G70600,-,Chr1:26620923-26621659,26620923,26621659,737,737,-1.04622805779306,1.43165627558471e-19,1.68724930227335e-18
AT1G70610,-,Chr1:26621961-26626503,26621961,26626503,4543,2400,-0.286672311994511,0.0206737579237726,0.0369788141632485
AT1G70620,-,Chr1:26626555-26631104,26626555,26631104,4550,3559,0.854394125163926,2.87224740284469e-12,1.95007081915775e-11
AT1G70630,-,Chr1:26631232-26634102,26631232,26634102,2871,2243,-0.949139323022718,0.0125665355226683,0.023656323321966
AT1G70650,AT1G70645;AT1G70660,Chr1:26638075-26642268,26638075,26642268,4194,2333,1.60858048581293,2.34382470661849e-45,1.2414046998739e-43
AT1G70660,AT1G70650,Chr1:26640565-26642149,26640565,26642149,1585,870,1.63142129104358,9.78857720528931e-46,5.34067131013887e-44
AT1G70670,-,Chr1:26644582-26646173,26644582,26646173,1592,1039,0.0120120361418493,0.953379145413851,0.963969290540134
AT1G70690,-,Chr1:26652013-26653643,26652013,26653643,1631,1248,0.517420573519681,0.0307010042319027,0.0525730753126003
AT1G70700,-,Chr1:26654768-26657064,26654768,26657064,2297,1247,0.812896434629245,6.2648845161626e-06,2.12274818791188e-05
AT1G70710,-,Chr1:26659132-26663010,26659132,26663010,3879,1751,-0.222066084048201,0.266994984820622,0.34405258270191
AT1G70730,-,Chr1:26668865-26673166,26668865,26673166,4302,2144,-1.23235809782673,2.13471812171814e-24,3.46179803552393e-23
AT1G70740,-,Chr1:26673631-26675990,26673631,26675990,2360,1833,0.174423689797497,0.441543404356329,0.523642610089731
AT1G70750,-,Chr1:26679975-26683204,26679975,26683204,3230,2957,0.0317514459271149,0.872413391989032,0.901580110822075
AT1G70760,AT1G70770,Chr1:26687230-26688384,26687230,26688384,1155,796,0.419386793134732,0.000653349115905066,0.0015954119554468
AT1G70770,AT1G70760,Chr1:26687798-26691277,26687798,26691277,3480,2749,0.125179225552264,0.268994012455964,0.34623445900855
AT1G70780,AT1G70782,Chr1:26695166-26696392,26695166,26696392,1227,1136,1.89522759208844,3.84116721523833e-42,1.67660007076692e-40
AT1G70782,AT1G70780,Chr1:26695166-26696392,26695166,26696392,1227,1136,1.89522759208844,3.84116721523833e-42,1.67660007076692e-40
AT1G70790,-,Chr1:26700412-26702346,26700412,26702346,1935,1014,0.206870346566218,0.434625693469952,0.517073383954756
AT1G70810,-,Chr1:26704130-26705236,26704130,26705236,1107,720,0.449080983057828,0.200669091430129,0.270898786865804
AT1G70820,-,Chr1:26705518-26708264,26705518,26708264,2747,2154,0.62544084087578,0.00119214304124948,0.00276391642764533
AT1G70830,-,Chr1:26709947-26711462,26709947,26711462,1516,1339,0.00575730161423121,0.966186373136659,0.973603691755532
AT1G70850,-,Chr1:26714866-26716829,26714866,26716829,1964,1294,0.71302364681409,3.11722605743064e-05,9.46453784852476e-05
AT1G70860,-,Chr1:26718320-26718992,26718320,26718992,673,480,-0.213051836055126,0.620365422140274,0.691696371823768
AT1G70880,-,Chr1:26722881-26723778,26722881,26723778,898,746,0.514693134253774,0.0872846427731906,0.132293814253454
AT1G70885,-,Chr1:26724925-26725233,26724925,26725233,309,309,0.138620761292557,0.732167889079801,0.786437923552628
AT1G70890,-,Chr1:26725626-26726544,26725626,26726544,919,818,-0.0932762216864578,0.439611416301194,0.521829698222794
AT1G70895,-,Chr1:26727899-26729137,26727899,26729137,1239,1048,0.0587292587383832,0.817296360584979,0.85877987560974
AT1G70900,-,Chr1:26731813-26733875,26731813,26733875,2063,1191,-0.720319889569361,1.94794075240445e-07,8.08176793152867e-07
AT1G70940,-,Chr1:26743054-26746395,26743054,26746395,3342,2563,0.715756487093546,1.83345101086964e-08,8.56619334817969e-08
AT1G70980,-,Chr1:26762339-26764623,26762339,26764623,2285,1945,1.46518070772415,9.81005109514338e-31,2.28112022512743e-29
AT1G70985,-,Chr1:26764672-26765285,26764672,26765285,614,614,-1.46832247482862,0.000162655950660669,0.00044286034725197
AT1G71010,-,Chr1:26782839-26788970,26782839,26788970,6132,5205,0.113457849476997,0.373438152996922,0.455856776291276
AT1G71020,-,Chr1:26790597-26793175,26790597,26793175,2579,2398,1.67279380693703,2.96160745766435e-22,4.18786553381203e-21
AT1G71030,-,Chr1:26795123-26796364,26795123,26796364,1242,986,2.04462857015059,5.97976497838624e-33,1.56981830171722e-31
AT1G71040,-,Chr1:26796966-26800322,26796966,26800322,3357,2079,0.464304831634252,7.24321513487659e-05,0.000208226629032145
AT1G71050,-,Chr1:26803153-26804292,26803153,26804292,1140,974,0.0918677905286932,0.764480062750519,0.814815643228179
AT1G71060,-,Chr1:26805651-26807183,26805651,26807183,1533,1533,-0.320066277501068,0.342690603077371,0.423575406628694
AT1G71070,-,Chr1:26807188-26809504,26807188,26809504,2317,1792,-0.654675791357716,2.8121121197603e-05,8.61613649143068e-05
AT1G71080,-,Chr1:26809841-26811842,26809841,26811842,2002,1324,0.931764876364706,6.48020621627273e-08,2.84081450633021e-07
AT1G71090,-,Chr1:26812212-26814130,26812212,26814130,1919,1919,0.259270946245267,0.031160192341318,0.053253677146017
AT1G71100,-,Chr1:26814632-26815671,26814632,26815671,1040,1040,-0.604829478842892,0.000632868089528512,0.00154873987756275
AT1G71110,-,Chr1:26818083-26821004,26818083,26821004,2922,1987,-0.814293252987721,0.00044875284525178,0.00112992897399093
AT1G71130,-,Chr1:26822788-26823530,26822788,26823530,743,743,0.442885793562767,0.010301980605053,0.0197931774161996
AT1G71140,-,Chr1:26824677-26826748,26824677,26826748,2072,1543,0.303603543177012,0.235464812906085,0.309162773338709
AT1G71170,-,Chr1:26830669-26832099,26830669,26832099,1431,1431,-0.102180644079288,0.606350984950369,0.678618581488476
AT1G71180,AT1G71190,Chr1:26832335-26833709,26832335,26833709,1375,1375,0.739181843507327,2.09441831824664e-05,6.53706728059446e-05
AT1G71190,AT1G71180,Chr1:26833406-26835032,26833406,26835032,1627,1087,0.903334194259886,3.45695516639463e-07,1.38201911022009e-06
AT1G71200,-,Chr1:26835973-26837308,26835973,26837308,1336,705,0.699596011538109,0.175694233248056,0.24185161038493
AT1G71210,-,Chr1:26838289-26841490,26838289,26841490,3202,3202,-0.761494938878041,8.452397304272e-05,0.000241037035216598
AT1G71220,-,Chr1:26841630-26851919,26841630,26851919,10290,5068,-0.598202737540231,1.11755636496997e-05,3.64155711370139e-05
AT1G71230,-,Chr1:26852461-26854396,26852461,26854396,1936,1317,-1.32054503490542,0.000511008913349739,0.00127305947688312
AT1G71240,-,Chr1:26855430-26859741,26855430,26859741,4312,2676,-0.607756730401024,0.00063895859964182,0.00156301094853638
AT1G71250,AT1G71260,Chr1:26860118-26861726,26860118,26861726,1609,1276,-0.164091162199812,0.608766046270525,0.680808565149205
AT1G71260,AT1G71250,Chr1:26861657-26863422,26861657,26863422,1766,940,-0.298977478464126,0.0245314869032638,0.0431462621386271
AT1G71270,-,Chr1:26863587-26870015,26863587,26870015,6429,2471,-0.668591187686994,2.36612374744912e-06,8.48712189332541e-06
AT1G71310,AT1G71300,Chr1:26877745-26880024,26877745,26880024,2280,1892,-0.887841124840502,0.00016645293302203,0.000452314495763735
AT1G71330,-,Chr1:26884014-26885169,26884014,26885169,1156,975,-0.827800823176853,0.00687470733627398,0.0137191196088209
AT1G71340,-,Chr1:26885170-26888338,26885170,26888338,3169,2390,-0.0679326567411894,0.572641139481286,0.648265646450592
AT1G71350,-,Chr1:26888408-26891231,26888408,26891231,2824,1933,-0.0249881099286551,0.864074469510156,0.895363248138377
AT1G71360,-,Chr1:26892100-26894802,26892100,26894802,2703,2313,-0.730018498836105,7.44559253173432e-05,0.000213840911875433
AT1G71410,-,Chr1:26912726-26917712,26912726,26917712,4987,3271,1.90160470812544,1.83000332509675e-52,1.3312722984258e-50
AT1G71430,AT1G71440,Chr1:26920440-26921152,26920440,26921152,713,713,-0.661685111984273,0.00668041464389739,0.0133667326697843
AT1G71440,AT1G71430,Chr1:26921060-26924386,26921060,26924386,3327,1820,-0.0657253407860668,0.714376456314627,0.771398815480367
